AudioData	ChildID	Age	its	onset	offset	chunk_pos
3704247678.mp3	corpus	1111_1	1624_2	19735.31_19736.81	1
7190054582.mp3	corpus	1111_1	1624_2	19735.31_19736.81	2
3946152259.mp3	corpus	1111_1	1624_2	19744.11_19745.61	0
4318733610.mp3	corpus	1111_1	1624_2	19744.11_19745.61	1
4080080737.mp3	corpus	1111_1	1624_2	19744.11_19745.61	2
5782697950.mp3	corpus	1111_1	1624_2	20364.78_20365.78	0
3274302607.mp3	corpus	1111_1	1624_2	20364.78_20365.78	1
3563062790.mp3	corpus	1111_1	1624_2	20398.56_20399.56	0
6275439950.mp3	corpus	1111_1	1624_2	20398.56_20399.56	1
2092658065.mp3	corpus	1111_1	1624_2	20424.85_20425.85	0
1556464332.mp3	corpus	1111_1	1624_2	20424.85_20425.85	1
1521179601.mp3	corpus	1111_1	1624_2	20426.26_20427.26	0
4166170740.mp3	corpus	1111_1	1624_2	20426.26_20427.26	1
7240278544.mp3	corpus	1111_1	1624_2	20434.95_20435.95	0
5336073808.mp3	corpus	1111_1	1624_2	20434.95_20435.95	1
3914478843.mp3	corpus	1111_1	1624_2	20435.57_20437.07	0
4976626265.mp3	corpus	1111_1	1624_2	20435.57_20437.07	1
1920622288.mp3	corpus	1111_1	1624_2	20435.57_20437.07	2
5194378305.mp3	corpus	1111_1	1624_2	20437.55_20439.05	0
3042922589.mp3	corpus	1111_1	1624_2	20437.55_20439.05	1
7090643583.mp3	corpus	1111_1	1624_2	20437.55_20439.05	2
6077783094.mp3	corpus	1111_1	1624_2	20439.63_20440.63	0
9001089403.mp3	corpus	1111_1	1624_2	20439.63_20440.63	1
9821423687.mp3	corpus	1111_1	1624_2	20449.74_20450.74	0
7480156031.mp3	corpus	1111_1	1624_2	20449.74_20450.74	1
1307748761.mp3	corpus	1111_1	1624_2	20454.35_20455.35	0
8709071279.mp3	corpus	1111_1	1624_2	20454.35_20455.35	1
6193354759.mp3	corpus	1111_1	1624_2	20458.42_20459.92	0
2471724248.mp3	corpus	1111_1	1624_2	20458.42_20459.92	1
6302255220.mp3	corpus	1111_1	1624_2	20458.42_20459.92	2
4500456317.mp3	corpus	1111_1	1624_2	20461.68_20462.68	0
4629210596.mp3	corpus	1111_1	1624_2	20461.68_20462.68	1
9156103190.mp3	corpus	1111_1	1624_2	20469.64_20471.14	0
9323390807.mp3	corpus	1111_1	1624_2	20469.64_20471.14	1
6966752927.mp3	corpus	1111_1	1624_2	20469.64_20471.14	2
4927047817.mp3	corpus	1111_1	1624_2	20473.85_20474.85	0
5629391645.mp3	corpus	1111_1	1624_2	20473.85_20474.85	1
8185605745.mp3	corpus	1111_1	1624_2	20477.11_20478.11	0
5513700299.mp3	corpus	1111_1	1624_2	20477.11_20478.11	1
0128484573.mp3	corpus	1111_1	1624_2	20485.15_20486.15	0
8256612438.mp3	corpus	1111_1	1624_2	20485.15_20486.15	1
5114953884.mp3	corpus	1111_1	1624_2	20495.49_20496.49	0
4157274475.mp3	corpus	1111_1	1624_2	20495.49_20496.49	1
0923288868.mp3	corpus	1111_1	1624_2	20498.31_20499.31	0
0134233569.mp3	corpus	1111_1	1624_2	20498.31_20499.31	1
2597489770.mp3	corpus	1111_1	1624_2	20502.65_20503.65	0
0033941546.mp3	corpus	1111_1	1624_2	20502.65_20503.65	1
9511286156.mp3	corpus	1111_1	1624_2	20506.24_20507.24	0
8880980940.mp3	corpus	1111_1	1624_2	20506.24_20507.24	1
9156327101.mp3	corpus	1111_1	1624_2	20510.44_20511.44	0
6117210522.mp3	corpus	1111_1	1624_2	20510.44_20511.44	1
1991308206.mp3	corpus	1111_1	1624_2	20517.76_20519.26	0
8871507156.mp3	corpus	1111_1	1624_2	20517.76_20519.26	1
9041480186.mp3	corpus	1111_1	1624_2	20517.76_20519.26	2
9967232075.mp3	corpus	1111_1	1624_2	20522.21_20524.21	0
3034829731.mp3	corpus	1111_1	1624_2	20522.21_20524.21	1
4836882684.mp3	corpus	1111_1	1624_2	20522.21_20524.21	2
8934056772.mp3	corpus	1111_1	1624_2	20522.21_20524.21	3
0216558473.mp3	corpus	1111_1	1624_2	20532.97_20533.97	0
3944835064.mp3	corpus	1111_1	1624_2	20532.97_20533.97	1
7000561628.mp3	corpus	1111_1	1624_2	20535.96_20536.96	0
3672816062.mp3	corpus	1111_1	1624_2	20535.96_20536.96	1
6226497493.mp3	corpus	1111_1	1624_2	20538.18_20539.18	0
5376624197.mp3	corpus	1111_1	1624_2	20538.18_20539.18	1
0376903973.mp3	corpus	1111_1	1624_2	20546.74_20547.74	0
6940463645.mp3	corpus	1111_1	1624_2	20546.74_20547.74	1
4207257610.mp3	corpus	1111_1	1624_2	20551.88_20552.88	0
0786552490.mp3	corpus	1111_1	1624_2	20551.88_20552.88	1
1919821263.mp3	corpus	1111_1	1624_2	20614.68_20615.68	0
6498451467.mp3	corpus	1111_1	1624_2	20614.68_20615.68	1
0462488716.mp3	corpus	1111_1	1624_2	20617.24_20618.24	0
1676715025.mp3	corpus	1111_1	1624_2	20617.24_20618.24	1
2361390677.mp3	corpus	1111_1	1624_2	20622.25_20623.75	0
3862546524.mp3	corpus	1111_1	1624_2	20622.25_20623.75	1
6012573297.mp3	corpus	1111_1	1624_2	20622.25_20623.75	2
2998568587.mp3	corpus	1111_1	1624_2	20624.30_20625.30	0
5713325314.mp3	corpus	1111_1	1624_2	20624.30_20625.30	1
5520831962.mp3	corpus	1111_1	1624_2	21873.21_21874.71	0
0625736106.mp3	corpus	1111_1	1624_2	21873.21_21874.71	1
5185809116.mp3	corpus	1111_1	1624_2	21873.21_21874.71	2
7479390473.mp3	corpus	1111_1	1624_2	21891.86_21892.86	0
4784450711.mp3	corpus	1111_1	1624_2	21891.86_21892.86	1
4192298066.mp3	corpus	1111_1	1624_2	21900.25_21901.25	0
1156303919.mp3	corpus	1111_1	1624_2	21900.25_21901.25	1
4792079764.mp3	corpus	1111_1	1624_2	21907.75_21908.75	0
6450613791.mp3	corpus	1111_1	1624_2	21907.75_21908.75	1
0194698200.mp3	corpus	1111_1	1624_2	21914.71_21915.71	0
2418727353.mp3	corpus	1111_1	1624_2	21914.71_21915.71	1
6829070967.mp3	corpus	1111_1	1624_2	21918.24_21919.24	0
1565037454.mp3	corpus	1111_1	1624_2	21918.24_21919.24	1
4728459532.mp3	corpus	1111_1	1624_2	21920.23_21921.23	0
0813711575.mp3	corpus	1111_1	1624_2	21920.23_21921.23	1
8748076651.mp3	corpus	1111_1	1624_2	21922.73_21923.73	0
6277430049.mp3	corpus	1111_1	1624_2	21922.73_21923.73	1
7519551327.mp3	corpus	1111_1	1624_2	21932.35_21933.35	0
3115179951.mp3	corpus	1111_1	1624_2	21932.35_21933.35	1
6676441950.mp3	corpus	1111_1	1624_2	21936.97_21937.97	0
6366045258.mp3	corpus	1111_1	1624_2	21936.97_21937.97	1
8878608416.mp3	corpus	1111_1	1624_2	21943.47_21944.47	0
7718491528.mp3	corpus	1111_1	1624_2	21943.47_21944.47	1
1924414855.mp3	corpus	1111_1	1624_2	21946.13_21947.13	0
7887295851.mp3	corpus	1111_1	1624_2	21946.13_21947.13	1
6145560537.mp3	corpus	1111_1	1624_2	21952.05_21953.55	0
8370698160.mp3	corpus	1111_1	1624_2	21952.05_21953.55	1
6804288459.mp3	corpus	1111_1	1624_2	21952.05_21953.55	2
1808123443.mp3	corpus	1111_1	1624_2	21956.87_21957.87	0
6721330761.mp3	corpus	1111_1	1624_2	21956.87_21957.87	1
3224026625.mp3	corpus	1111_1	1624_2	21965.61_21966.61	0
8906442015.mp3	corpus	1111_1	1624_2	21965.61_21966.61	1
9224759380.mp3	corpus	1111_1	1624_2	21970.24_21971.74	0
5453133297.mp3	corpus	1111_1	1624_2	21970.24_21971.74	1
3027337942.mp3	corpus	1111_1	1624_2	21970.24_21971.74	2
1082766132.mp3	corpus	1111_1	1624_2	21973.60_21974.60	0
6816568619.mp3	corpus	1111_1	1624_2	21973.60_21974.60	1
4543352019.mp3	corpus	1111_1	1624_2	21979.92_21980.92	0
5800345528.mp3	corpus	1111_1	1624_2	21979.92_21980.92	1
5605609913.mp3	corpus	1111_1	1624_2	21983.54_21984.54	0
9035342822.mp3	corpus	1111_1	1624_2	21983.54_21984.54	1
3086668156.mp3	corpus	1111_1	1624_2	21988.45_21989.45	0
4980142193.mp3	corpus	1111_1	1624_2	21988.45_21989.45	1
0278057314.mp3	corpus	1111_1	1624_2	21996.83_21997.83	0
3905514568.mp3	corpus	1111_1	1624_2	21996.83_21997.83	1
1200728977.mp3	corpus	1111_1	1624_2	21998.99_21999.99	0
7608918321.mp3	corpus	1111_1	1624_2	21998.99_21999.99	1
1172283475.mp3	corpus	1111_1	1624_2	22004.60_22005.60	0
3926967723.mp3	corpus	1111_1	1624_2	22004.60_22005.60	1
3751520001.mp3	corpus	1111_1	1624_2	22006.90_22007.90	0
3047032315.mp3	corpus	1111_1	1624_2	22006.90_22007.90	1
9495277785.mp3	corpus	1111_1	1624_2	22008.31_22009.31	0
4517698509.mp3	corpus	1111_1	1624_2	22008.31_22009.31	1
3292595057.mp3	corpus	1111_1	1624_2	22011.92_22013.42	0
0433644349.mp3	corpus	1111_1	1624_2	22011.92_22013.42	1
4095674393.mp3	corpus	1111_1	1624_2	22011.92_22013.42	2
0887125515.mp3	corpus	1111_1	1624_2	22014.96_22015.96	0
5134141751.mp3	corpus	1111_1	1624_2	22014.96_22015.96	1
4661425442.mp3	corpus	1111_1	1624_2	22017.22_22018.22	0
3069197765.mp3	corpus	1111_1	1624_2	22017.22_22018.22	1
5828339171.mp3	corpus	1111_1	1624_2	22018.96_22019.96	0
1636182500.mp3	corpus	1111_1	1624_2	22018.96_22019.96	1
4775106347.mp3	corpus	1111_1	1624_2	22024.47_22025.47	0
9315308950.mp3	corpus	1111_1	1624_2	22024.47_22025.47	1
0915412603.mp3	corpus	1111_1	1624_2	22025.96_22026.96	0
4940122570.mp3	corpus	1111_1	1624_2	22025.96_22026.96	1
6801498563.mp3	corpus	1111_1	1624_2	22029.66_22030.66	0
2702508572.mp3	corpus	1111_1	1624_2	22029.66_22030.66	1
1333609541.mp3	corpus	1111_1	1624_2	22033.59_22034.59	0
3719241292.mp3	corpus	1111_1	1624_2	22033.59_22034.59	1
4870013290.mp3	corpus	1111_1	1624_2	22035.03_22036.03	0
0201834254.mp3	corpus	1111_1	1624_2	22035.03_22036.03	1
6441126403.mp3	corpus	1111_1	1624_2	22037.51_22038.51	0
9953002923.mp3	corpus	1111_1	1624_2	22037.51_22038.51	1
4038454505.mp3	corpus	1111_1	1624_2	22039.12_22040.12	0
9001287656.mp3	corpus	1111_1	1624_2	22039.12_22040.12	1
1105994113.mp3	corpus	1111_1	1624_2	22056.47_22057.47	0
1688163310.mp3	corpus	1111_1	1624_2	22056.47_22057.47	1
3751650957.mp3	corpus	1111_1	1624_2	22059.90_22060.90	0
8394596937.mp3	corpus	1111_1	1624_2	22059.90_22060.90	1
1707916548.mp3	corpus	1111_1	1624_2	22064.92_22065.92	0
2325903572.mp3	corpus	1111_1	1624_2	22064.92_22065.92	1
2859798692.mp3	corpus	1111_1	1624_2	22075.38_22076.88	0
3549435223.mp3	corpus	1111_1	1624_2	22075.38_22076.88	1
9298891639.mp3	corpus	1111_1	1624_2	22075.38_22076.88	2
6632645368.mp3	corpus	1111_1	1624_2	22077.83_22078.83	0
8192562912.mp3	corpus	1111_1	1624_2	22077.83_22078.83	1
8611210878.mp3	corpus	1111_1	1624_2	22079.56_22081.06	0
2448148187.mp3	corpus	1111_1	1624_2	22079.56_22081.06	1
5789116183.mp3	corpus	1111_1	1624_2	22079.56_22081.06	2
3331291225.mp3	corpus	1111_1	1624_2	22089.49_22090.49	0
9674657671.mp3	corpus	1111_1	1624_2	22089.49_22090.49	1
7401006802.mp3	corpus	1111_1	1624_2	22094.40_22095.40	0
5960116404.mp3	corpus	1111_1	1624_2	22094.40_22095.40	1
6865570728.mp3	corpus	1111_1	1624_2	22099.73_22100.73	0
7380855730.mp3	corpus	1111_1	1624_2	22099.73_22100.73	1
8851185365.mp3	corpus	1111_1	1624_2	22101.33_22102.33	0
4418792371.mp3	corpus	1111_1	1624_2	22101.33_22102.33	1
0117245283.mp3	corpus	1111_1	1624_2	22108.28_22109.28	0
2281339945.mp3	corpus	1111_1	1624_2	22108.28_22109.28	1
0222740305.mp3	corpus	1111_1	1624_2	22124.50_22125.50	0
2982438747.mp3	corpus	1111_1	1624_2	22124.50_22125.50	1
3102532182.mp3	corpus	1111_1	1624_2	22137.77_22138.77	0
2644353416.mp3	corpus	1111_1	1624_2	22137.77_22138.77	1
7388042489.mp3	corpus	1111_1	1624_2	22483.83_22485.33	0
6332618802.mp3	corpus	1111_1	1624_2	22483.83_22485.33	1
5950212069.mp3	corpus	1111_1	1624_2	22483.83_22485.33	2
6719468113.mp3	corpus	1111_1	1624_2	22618.35_22619.35	0
3244047009.mp3	corpus	1111_1	1624_2	22618.35_22619.35	1
2133897571.mp3	corpus	1111_1	1624_2	22696.65_22697.65	0
4480664373.mp3	corpus	1111_1	1624_2	22696.65_22697.65	1
7592752526.mp3	corpus	1111_1	1624_2	22728.81_22729.81	0
5377033499.mp3	corpus	1111_1	1624_2	22728.81_22729.81	1
0956776091.mp3	corpus	1111_1	1624_2	22736.19_22737.69	0
3905134217.mp3	corpus	1111_1	1624_2	22736.19_22737.69	1
3611822365.mp3	corpus	1111_1	1624_2	22736.19_22737.69	2
1732578823.mp3	corpus	1111_1	1624_2	22745.17_22746.17	0
1012006823.mp3	corpus	1111_1	1624_2	22745.17_22746.17	1
1616353527.mp3	corpus	1111_1	1624_2	24847.03_24848.53	0
1095756204.mp3	corpus	1111_1	1624_2	24847.03_24848.53	1
9412692930.mp3	corpus	1111_1	1624_2	24847.03_24848.53	2
0429663486.mp3	corpus	1111_1	1624_2	24852.02_24853.02	0
6271726776.mp3	corpus	1111_1	1624_2	24852.02_24853.02	1
5766796489.mp3	corpus	1111_1	1624_2	24856.88_24858.38	0
5193027092.mp3	corpus	1111_1	1624_2	24856.88_24858.38	1
4180045357.mp3	corpus	1111_1	1624_2	24856.88_24858.38	2
1953301037.mp3	corpus	1111_1	1624_2	24860.19_24861.19	0
3730998439.mp3	corpus	1111_1	1624_2	24860.19_24861.19	1
8696345867.mp3	corpus	1111_1	1624_2	24866.19_24867.69	0
1437242304.mp3	corpus	1111_1	1624_2	24866.19_24867.69	1
8199048606.mp3	corpus	1111_1	1624_2	24866.19_24867.69	2
9671543265.mp3	corpus	1111_1	1624_2	24867.26_24868.76	0
4745660143.mp3	corpus	1111_1	1624_2	24867.26_24868.76	1
5967688512.mp3	corpus	1111_1	1624_2	24867.26_24868.76	2
1710453815.mp3	corpus	1111_1	1624_2	24878.22_24879.22	0
5274465882.mp3	corpus	1111_1	1624_2	24878.22_24879.22	1
8667185317.mp3	corpus	1111_1	1624_2	24882.03_24883.03	0
7321783773.mp3	corpus	1111_1	1624_2	24882.03_24883.03	1
0173748105.mp3	corpus	1111_1	1624_2	24883.70_24884.70	0
4395733300.mp3	corpus	1111_1	1624_2	24883.70_24884.70	1
6654754075.mp3	corpus	1111_1	1624_2	24893.72_24895.22	0
9065207961.mp3	corpus	1111_1	1624_2	24893.72_24895.22	1
1186044552.mp3	corpus	1111_1	1624_2	24893.72_24895.22	2
5208422913.mp3	corpus	1111_1	1624_2	24895.72_24896.72	0
4892434697.mp3	corpus	1111_1	1624_2	24895.72_24896.72	1
4539698488.mp3	corpus	1111_1	1624_2	24897.16_24898.16	0
8300154397.mp3	corpus	1111_1	1624_2	24897.16_24898.16	1
2328043816.mp3	corpus	1111_1	1624_2	24898.68_24900.68	0
4165971722.mp3	corpus	1111_1	1624_2	24898.68_24900.68	1
4604728545.mp3	corpus	1111_1	1624_2	24898.68_24900.68	2
6082076491.mp3	corpus	1111_1	1624_2	24898.68_24900.68	3
2083054328.mp3	corpus	1111_1	1624_2	24904.25_24905.25	0
0555294155.mp3	corpus	1111_1	1624_2	24904.25_24905.25	1
5053102153.mp3	corpus	1111_1	1624_2	24906.60_24907.60	0
8078732155.mp3	corpus	1111_1	1624_2	24906.60_24907.60	1
7957679995.mp3	corpus	1111_1	1624_2	24911.55_24912.55	0
5984781639.mp3	corpus	1111_1	1624_2	24911.55_24912.55	1
0617553664.mp3	corpus	1111_1	1624_2	24913.08_24915.08	0
8719060769.mp3	corpus	1111_1	1624_2	24913.08_24915.08	1
8309741487.mp3	corpus	1111_1	1624_2	24913.08_24915.08	2
6926692989.mp3	corpus	1111_1	1624_2	24913.08_24915.08	3
6744188843.mp3	corpus	1111_1	1624_2	24915.72_24917.22	0
8565926788.mp3	corpus	1111_1	1624_2	24915.72_24917.22	1
3952113484.mp3	corpus	1111_1	1624_2	24915.72_24917.22	2
8076058795.mp3	corpus	1111_1	1624_2	24927.28_24928.28	0
4665788933.mp3	corpus	1111_1	1624_2	24927.28_24928.28	1
5526164217.mp3	corpus	1111_1	1624_2	24928.81_24930.31	0
9918088935.mp3	corpus	1111_1	1624_2	24928.81_24930.31	1
7279795679.mp3	corpus	1111_1	1624_2	24928.81_24930.31	2
9251766496.mp3	corpus	1111_1	1624_2	24932.06_24933.06	0
5646365407.mp3	corpus	1111_1	1624_2	24932.06_24933.06	1
6453941840.mp3	corpus	1111_1	1624_2	24934.71_24935.71	0
2473637446.mp3	corpus	1111_1	1624_2	24934.71_24935.71	1
7250143552.mp3	corpus	1111_1	1624_2	24936.13_24937.13	0
5388578137.mp3	corpus	1111_1	1624_2	24936.13_24937.13	1
7890506075.mp3	corpus	1111_1	1624_2	24939.76_24941.26	0
0500579386.mp3	corpus	1111_1	1624_2	24939.76_24941.26	1
7465440547.mp3	corpus	1111_1	1624_2	24939.76_24941.26	2
3857401101.mp3	corpus	1111_1	1624_2	24942.06_24943.56	0
3977289022.mp3	corpus	1111_1	1624_2	24942.06_24943.56	1
6784161425.mp3	corpus	1111_1	1624_2	24942.06_24943.56	2
7631662116.mp3	corpus	1111_1	1624_2	24949.01_24950.51	0
4612226607.mp3	corpus	1111_1	1624_2	24949.01_24950.51	1
4907193382.mp3	corpus	1111_1	1624_2	24949.01_24950.51	2
0915984249.mp3	corpus	1111_1	1624_2	24950.25_24951.25	0
1118760978.mp3	corpus	1111_1	1624_2	24950.25_24951.25	1
6047716016.mp3	corpus	1111_1	1624_2	24954.16_24955.16	0
0930369596.mp3	corpus	1111_1	1624_2	24954.16_24955.16	1
4567991306.mp3	corpus	1111_1	1624_2	24958.45_24959.45	0
8060853178.mp3	corpus	1111_1	1624_2	24958.45_24959.45	1
0548617394.mp3	corpus	1111_1	1624_2	24961.06_24962.06	0
6078219734.mp3	corpus	1111_1	1624_2	24961.06_24962.06	1
1248455078.mp3	corpus	1111_1	1624_2	24962.82_24963.82	0
4344958015.mp3	corpus	1111_1	1624_2	24962.82_24963.82	1
9093597541.mp3	corpus	1111_1	1624_2	24965.51_24967.01	0
9607664108.mp3	corpus	1111_1	1624_2	24965.51_24967.01	1
2254204676.mp3	corpus	1111_1	1624_2	24965.51_24967.01	2
3842245173.mp3	corpus	1111_1	1624_2	24969.83_24970.83	0
8222606870.mp3	corpus	1111_1	1624_2	24969.83_24970.83	1
4745437390.mp3	corpus	1111_1	1624_2	24972.60_24973.60	0
7964151414.mp3	corpus	1111_1	1624_2	24972.60_24973.60	1
2391763124.mp3	corpus	1111_1	1624_2	24976.79_24977.79	0
9577601814.mp3	corpus	1111_1	1624_2	24976.79_24977.79	1
5365865066.mp3	corpus	1111_1	1624_2	24979.87_24980.87	0
1127227655.mp3	corpus	1111_1	1624_2	24979.87_24980.87	1
3927333354.mp3	corpus	1111_1	1624_2	24984.99_24985.99	0
4212133343.mp3	corpus	1111_1	1624_2	24984.99_24985.99	1
4075199966.mp3	corpus	1111_1	1624_2	24988.39_24989.89	0
5170364199.mp3	corpus	1111_1	1624_2	24988.39_24989.89	1
3822824789.mp3	corpus	1111_1	1624_2	24988.39_24989.89	2
0683811778.mp3	corpus	1111_1	1624_2	24996.43_24997.43	0
8067261314.mp3	corpus	1111_1	1624_2	24996.43_24997.43	1
1989923079.mp3	corpus	1111_1	1624_2	24999.48_25000.98	0
4424498066.mp3	corpus	1111_1	1624_2	24999.48_25000.98	1
2115612839.mp3	corpus	1111_1	1624_2	24999.48_25000.98	2
6879600293.mp3	corpus	1111_1	1624_2	25007.44_25008.44	0
3457145181.mp3	corpus	1111_1	1624_2	25007.44_25008.44	1
9207435416.mp3	corpus	1111_1	1624_2	25010.53_25011.53	0
0365786989.mp3	corpus	1111_1	1624_2	25010.53_25011.53	1
3833443974.mp3	corpus	1111_1	1624_2	25013.08_25014.08	0
6295545081.mp3	corpus	1111_1	1624_2	25013.08_25014.08	1
6903435825.mp3	corpus	1111_1	1624_2	25015.51_25016.51	0
6486658280.mp3	corpus	1111_1	1624_2	25015.51_25016.51	1
6646985206.mp3	corpus	1111_1	1624_2	25018.42_25019.92	0
8644551332.mp3	corpus	1111_1	1624_2	25018.42_25019.92	1
1249123591.mp3	corpus	1111_1	1624_2	25018.42_25019.92	2
7948694765.mp3	corpus	1111_1	1624_2	25022.47_25023.97	0
7252388666.mp3	corpus	1111_1	1624_2	25022.47_25023.97	1
9582708984.mp3	corpus	1111_1	1624_2	25022.47_25023.97	2
2468895000.mp3	corpus	1111_1	1624_2	25025.51_25026.51	0
5111686972.mp3	corpus	1111_1	1624_2	25025.51_25026.51	1
9457899374.mp3	corpus	1111_1	1624_2	25028.00_25029.50	0
4681825796.mp3	corpus	1111_1	1624_2	25028.00_25029.50	1
6426221596.mp3	corpus	1111_1	1624_2	25028.00_25029.50	2
4446236095.mp3	corpus	1111_1	1624_2	25044.58_25045.58	0
2965058759.mp3	corpus	1111_1	1624_2	25044.58_25045.58	1
6663538145.mp3	corpus	1111_1	1624_2	25046.01_25047.01	0
5369481986.mp3	corpus	1111_1	1624_2	25046.01_25047.01	1
5835711515.mp3	corpus	1111_1	1624_2	25057.62_25058.62	0
5752097567.mp3	corpus	1111_1	1624_2	25057.62_25058.62	1
7735520274.mp3	corpus	1111_1	1624_2	25069.92_25071.42	0
0145791128.mp3	corpus	1111_1	1624_2	25069.92_25071.42	1
