idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
3108,4073.DB1,3131_1,21.26,20181218_132113_024879,30545.44,30546.33,Non-canonical syllables,3,Non-Canonical
3109,5412.DB1,3131_1,21.26,20181218_132113_024879,30560.92,30561.52,Non-canonical syllables,3,Non-Canonical
3110,3975.DB1,3131_1,21.26,20181218_132113_024879,30573.19,30574.29,Don't mark,3,Junk
3111,3808.DB1,3131_1,21.26,20181218_132113_024879,30583.1,30583.7,Non-canonical syllables,2,Non-Canonical
3112,2880.DB1,3131_1,21.26,20181218_132113_024879,30599.08,30599.83,Non-canonical syllables,3,Non-Canonical
3113,4012.DB1,3131_1,21.26,20181218_132113_024879,30627.15,30627.81,Non-canonical syllables,3,Non-Canonical
3114,6905.DB1,3131_1,21.26,20181218_132113_024879,30628.88,30630.31,Non-canonical syllables,2,Non-Canonical
3115,3831.DB1,3131_1,21.26,20181218_132113_024879,30636.71,30637.74,Non-canonical syllables,3,Non-Canonical
3116,4171.DB1,3131_1,21.26,20181218_132113_024879,30640.55,30641.94,Don't mark,2,Non-Canonical
3117,3616.DB1,3131_1,21.26,20181218_132113_024879,30652.62,30653.5,Canonical syllables,2,Non-Canonical
3118,5812.DB1,3131_1,21.26,20181218_132113_024879,31567.32,31567.94,Non-canonical syllables,3,Non-Canonical
3119,5100.DB1,3131_1,21.26,20181218_132113_024879,31649.38,31650.92,Canonical syllables,2,Non-Canonical
3120,5284.DB1,3131_1,21.26,20181218_132113_024879,31678.64,31679.24,Non-canonical syllables,2,Non-Canonical
3121,6165.DB1,3131_1,21.26,20181218_132113_024879,31685.44,31686.14,Non-canonical syllables,3,Non-Canonical
3122,5770.DB1,3131_1,21.26,20181218_132113_024879,31692.75,31693.36,Non-canonical syllables,2,Non-Canonical
3123,3294.DB1,3131_1,21.26,20181218_132113_024879,31694.46,31695.06,Non-canonical syllables,2,Non-Canonical
3124,3278.DB1,3131_1,21.26,20181218_132113_024879,31702.95,31703.9,Non-canonical syllables,2,Crying
