idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
0,14673.DB2,2931_1,13.4,20180206_110905_009463,326.44,327.17,Don't mark,3,Non-Canonical
1,14498.DB2,2931_1,13.4,20180206_110905_009463,359.96,360.56,Non-canonical syllables,3,Non-Canonical
2,14379.DB2,2931_1,13.4,20180206_110905_009463,382.96,383.78,Canonical syllables,3,Canonical
3,14633.DB2,2931_1,13.4,20180206_110905_009463,389.02,390.35,Canonical syllables,2,Canonical
4,14624.DB2,2931_1,13.4,20180206_110905_009463,455.48,456.6,Non-canonical syllables,3,Non-Canonical
5,14341.DB2,2931_1,13.4,20180206_110905_009463,469.48,470.95,Don't mark,3,Junk
6,14566.DB2,2931_1,13.4,20180206_110905_009463,476.88,478.27,Don't mark,3,Junk
7,14401.DB2,2931_1,13.4,20180206_110905_009463,483.79,484.64,None,0,Non-Canonical
8,14381.DB2,2931_1,13.4,20180206_110905_009463,490.94,491.94,Don't mark,3,Junk
9,14548.DB2,2931_1,13.4,20180206_110905_009463,491.94,492.95,Don't mark,3,Non-Canonical
10,14645.DB2,2931_1,13.4,20180206_110905_009463,504.93,505.93,Don't mark,3,Non-Canonical
11,14674.DB2,2931_1,13.4,20180206_110905_009463,525.9,526.77,Non-canonical syllables,3,Non-Canonical
12,14445.DB2,2931_1,13.4,20180206_110905_009463,535.81,536.62,Don't mark,3,Non-Canonical
13,14419.DB2,2931_1,13.4,20180206_110905_009463,540.65,541.89,Canonical syllables,2,Non-Canonical
14,14322.DB2,2931_1,13.4,20180206_110905_009463,543.71,544.71,Canonical syllables,2,Canonical
15,14518.DB2,2931_1,13.4,20180206_110905_009463,544.71,545.41,Canonical syllables,3,Canonical
16,14370.DB2,2931_1,13.4,20180206_110905_009463,553.26,553.89,Non-canonical syllables,3,Non-Canonical
17,14384.DB2,2931_1,13.4,20180206_110905_009463,629.12,629.89,Canonical syllables,3,Canonical
18,14620.DB2,2931_1,13.4,20180206_110905_009463,644.78,645.38,Non-canonical syllables,3,Junk
19,14405.DB2,2931_1,13.4,20180206_110905_009463,697.19,697.85,Don't mark,3,Junk
20,14568.DB2,2931_1,13.4,20180206_110905_009463,728.59,729.49,Canonical syllables,2,Canonical
21,14491.DB2,2931_1,13.4,20180206_110905_009463,734.96,735.56,Non-canonical syllables,2,Non-Canonical
22,14564.DB2,2931_1,13.4,20180206_110905_009463,751.13,752.08,None,0,Non-Canonical
23,14685.DB2,2931_1,13.4,20180206_110905_009463,776.32,776.97,Non-canonical syllables,3,Non-Canonical
24,14373.DB2,2931_1,13.4,20180206_110905_009463,779.08,779.73,Don't mark,3,Junk
25,14372.DB2,2931_1,13.4,20180206_110905_009463,780.66,781.33,Non-canonical syllables,3,Non-Canonical
26,14626.DB2,2931_1,13.4,20180206_110905_009463,794.81,795.41,Canonical syllables,2,Canonical
27,10690.DB2,2931_1,13.4,20180206_110905_009463,849.94,850.67,Non-canonical syllables,3,Non-Canonical
28,11258.DB2,2931_1,13.4,20180206_110905_009463,880.13,880.74,Don't mark,3,Junk
29,11284.DB2,2931_1,13.4,20180206_110905_009463,882.97,883.57,Don't mark,2,Junk
30,11334.DB2,2931_1,13.4,20180206_110905_009463,885.43,886.82,Don't mark,3,Junk
31,11666.DB2,2931_1,13.4,20180206_110905_009463,949.23,949.86,Don't mark,3,Junk
32,11515.DB2,2931_1,13.4,20180206_110905_009463,954.93,955.67,Don't mark,2,Junk
33,11633.DB2,2931_1,13.4,20180206_110905_009463,979.5,980.1,Don't mark,3,Junk
34,12426.DB2,2931_1,13.4,20180206_110905_009463,982.33,983.32,Don't mark,3,Junk
35,12416.DB2,2931_1,13.4,20180206_110905_009463,1042.82,1043.42,Don't mark,2,Non-Canonical
36,11306.DB2,2931_1,13.4,20180206_110905_009463,1051.47,1052.49,Canonical syllables,2,Canonical
37,11779.DB2,2931_1,13.4,20180206_110905_009463,1056.49,1057.1,Canonical syllables,2,Non-Canonical
38,10704.DB2,2931_1,13.4,20180206_110905_009463,1060.46,1061.6,Canonical syllables,3,Canonical
39,11101.DB2,2931_1,13.4,20180206_110905_009463,1062.62,1064.1,Don't mark,3,Canonical
40,11282.DB2,2931_1,13.4,20180206_110905_009463,1070.23,1071.01,Canonical syllables,2,Non-Canonical
41,11022.DB2,2931_1,13.4,20180206_110905_009463,1082.78,1083.51,Don't mark,3,Junk
42,14332.DB2,2931_1,13.4,20180206_110905_009463,3973.6,3974.6,Canonical syllables,3,Canonical
43,14265.DB2,2931_1,13.4,20180206_110905_009463,3975.4,3976.08,Canonical syllables,3,Canonical
44,14522.DB2,2931_1,13.4,20180206_110905_009463,3987.61,3989.01,Non-canonical syllables,3,Mixed_Laughing_Non-Canonical
45,14442.DB2,2931_1,13.4,20180206_110905_009463,4024.99,4026.01,Don't mark,3,Non-Canonical
46,14613.DB2,2931_1,13.4,20180206_110905_009463,4070.54,4071.32,Non-canonical syllables,3,Non-Canonical
47,14437.DB2,2931_1,13.4,20180206_110905_009463,4077.34,4078.14,Non-canonical syllables,2,Non-Canonical
48,14464.DB2,2931_1,13.4,20180206_110905_009463,4084.19,4085.1,Non-canonical syllables,3,Non-Canonical
49,14515.DB2,2931_1,13.4,20180206_110905_009463,4095.6,4096.2,Non-canonical syllables,3,Junk
50,14355.DB2,2931_1,13.4,20180206_110905_009463,4097.03,4097.63,Non-canonical syllables,3,Non-Canonical
51,14453.DB2,2931_1,13.4,20180206_110905_009463,4098.43,4099.03,Don't mark,2,Non-Canonical
52,14480.DB2,2931_1,13.4,20180206_110905_009463,4100.28,4101.22,Non-canonical syllables,3,Non-Canonical
53,14618.DB2,2931_1,13.4,20180206_110905_009463,4104.18,4107.16,None,0,Mixed_Crying_Non-Canonical
54,14482.DB2,2931_1,13.4,20180206_110905_009463,4108.16,4109.49,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
55,14326.DB2,2931_1,13.4,20180206_110905_009463,4109.49,4110.53,Non-canonical syllables,3,Non-Canonical
56,14431.DB2,2931_1,13.4,20180206_110905_009463,4113.82,4115.68,Non-canonical syllables,3,Non-Canonical
57,11449.DB2,2931_1,13.4,20180206_110905_009463,5347.74,5349.01,Canonical syllables,3,Canonical
58,10887.DB2,2931_1,13.4,20180206_110905_009463,5350.39,5350.99,Non-canonical syllables,2,Non-Canonical
59,11482.DB2,2931_1,13.4,20180206_110905_009463,5352.93,5354.32,Canonical syllables,3,Canonical
60,10676.DB2,2931_1,13.4,20180206_110905_009463,5358.96,5360.74,Canonical syllables,3,Canonical
61,10864.DB2,2931_1,13.4,20180206_110905_009463,5362.88,5363.76,Canonical syllables,3,Non-Canonical
62,12440.DB2,2931_1,13.4,20180206_110905_009463,5365.82,5367.0,Canonical syllables,3,Canonical
63,11035.DB2,2931_1,13.4,20180206_110905_009463,5417.23,5419.96,Canonical syllables,2,Canonical
64,11976.DB2,2931_1,13.4,20180206_110905_009463,5423.48,5426.65,Canonical syllables,3,Canonical
65,11853.DB2,2931_1,13.4,20180206_110905_009463,5428.19,5430.03,Canonical syllables,2,Canonical
66,12160.DB2,2931_1,13.4,20180206_110905_009463,5432.23,5432.83,Canonical syllables,2,Junk
67,12407.DB2,2931_1,13.4,20180206_110905_009463,5433.66,5435.33,Canonical syllables,3,Canonical
68,11980.DB2,2931_1,13.4,20180206_110905_009463,5456.23,5457.94,Canonical syllables,3,Canonical
69,10597.DB2,2931_1,13.4,20180206_110905_009463,5470.34,5474.52,Canonical syllables,3,Canonical
70,11798.DB2,2931_1,13.4,20180206_110905_009463,5483.87,5485.87,Canonical syllables,2,Canonical
71,12044.DB2,2931_1,13.4,20180206_110905_009463,5488.44,5489.7,Canonical syllables,2,Canonical
72,11000.DB2,2931_1,13.4,20180206_110905_009463,5499.69,5500.3,Non-canonical syllables,2,Non-Canonical
73,11265.DB2,2931_1,13.4,20180206_110905_009463,5500.3,5501.3,Canonical syllables,3,Non-Canonical
74,12063.DB2,2931_1,13.4,20180206_110905_009463,5501.3,5502.52,Canonical syllables,3,Canonical
75,12383.DB2,2931_1,13.4,20180206_110905_009463,5517.58,5518.64,Canonical syllables,3,Canonical
76,11343.DB2,2931_1,13.4,20180206_110905_009463,5558.75,5563.31,Canonical syllables,3,Canonical
77,12102.DB2,2931_1,13.4,20180206_110905_009463,5564.11,5565.03,Canonical syllables,2,Canonical
78,11865.DB2,2931_1,13.4,20180206_110905_009463,5586.26,5588.27,Canonical syllables,3,Canonical
79,10684.DB2,2931_1,13.4,20180206_110905_009463,5605.84,5606.44,Non-canonical syllables,3,Non-Canonical
80,10935.DB2,2931_1,13.4,20180206_110905_009463,5608.29,5608.89,Don't mark,3,Canonical
81,11043.DB2,2931_1,13.4,20180206_110905_009463,5610.27,5611.7,Canonical syllables,3,Canonical
82,11974.DB2,2931_1,13.4,20180206_110905_009463,5613.92,5614.54,Canonical syllables,3,Canonical
83,10936.DB2,2931_1,13.4,20180206_110905_009463,6538.38,6539.86,Don't mark,3,Junk
84,11596.DB2,2931_1,13.4,20180206_110905_009463,6541.32,6542.18,Don't mark,3,Junk
85,11009.DB2,2931_1,13.4,20180206_110905_009463,6768.21,6768.81,Non-canonical syllables,3,Crying
86,11196.DB2,2931_1,13.4,20180206_110905_009463,7722.07,7723.08,Non-canonical syllables,2,Non-Canonical
87,10806.DB2,2931_1,13.4,20180206_110905_009463,7723.08,7723.78,Non-canonical syllables,3,Non-Canonical
88,11618.DB2,2931_1,13.4,20180206_110905_009463,7723.78,7725.12,Non-canonical syllables,3,Non-Canonical
89,10815.DB2,2931_1,13.4,20180206_110905_009463,7725.12,7726.83,Non-canonical syllables,3,Non-Canonical
90,11475.DB2,2931_1,13.4,20180206_110905_009463,7740.57,7741.18,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
91,12229.DB2,2931_1,13.4,20180206_110905_009463,7752.67,7753.27,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
92,11376.DB2,2931_1,13.4,20180206_110905_009463,7777.26,7777.86,Non-canonical syllables,3,Junk
93,10938.DB2,2931_1,13.4,20180206_110905_009463,7778.91,7779.71,Canonical syllables,2,Non-Canonical
94,11420.DB2,2931_1,13.4,20180206_110905_009463,7779.71,7780.51,Canonical syllables,3,Canonical
95,11217.DB2,2931_1,13.4,20180206_110905_009463,7805.34,7806.62,Non-canonical syllables,2,Non-Canonical
96,10920.DB2,2931_1,13.4,20180206_110905_009463,7839.69,7840.64,Non-canonical syllables,2,Non-Canonical
97,11992.DB2,2931_1,13.4,20180206_110905_009463,7840.64,7841.76,Canonical syllables,3,Canonical
98,10803.DB2,2931_1,13.4,20180206_110905_009463,7858.78,7859.46,Canonical syllables,2,Crying
99,11925.DB2,2931_1,13.4,20180206_110905_009463,7882.71,7883.36,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
100,11209.DB2,2931_1,13.4,20180206_110905_009463,7894.87,7896.11,Non-canonical syllables,3,Non-Canonical
101,11532.DB2,2931_1,13.4,20180206_110905_009463,7902.68,7903.28,Non-canonical syllables,2,Non-Canonical
102,10625.DB2,2931_1,13.4,20180206_110905_009463,7910.52,7911.12,Non-canonical syllables,3,Non-Canonical
103,11919.DB2,2931_1,13.4,20180206_110905_009463,7930.02,7930.62,Non-canonical syllables,3,Non-Canonical
104,11837.DB2,2931_1,13.4,20180206_110905_009463,7932.58,7933.35,Non-canonical syllables,3,Non-Canonical
105,10721.DB2,2931_1,13.4,20180206_110905_009463,7998.7,7999.3,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
106,12143.DB2,2931_1,13.4,20180206_110905_009463,8023.45,8024.32,Non-canonical syllables,3,Non-Canonical
107,11016.DB2,2931_1,13.4,20180206_110905_009463,8027.85,8028.45,Non-canonical syllables,3,Non-Canonical
108,11561.DB2,2931_1,13.4,20180206_110905_009463,8036.57,8037.18,None,0,Junk
109,12191.DB2,2931_1,13.4,20180206_110905_009463,8049.48,8050.11,Non-canonical syllables,3,Mixed_Crying_Laughing
110,10576.DB2,2931_1,13.4,20180206_110905_009463,8147.02,8147.69,Non-canonical syllables,2,Laughing
111,11856.DB2,2931_1,13.4,20180206_110905_009463,8191.35,8192.03,Canonical syllables,2,Canonical
112,12329.DB2,2931_1,13.4,20180206_110905_009463,8195.82,8196.62,Canonical syllables,3,Canonical
113,11102.DB2,2931_1,13.4,20180206_110905_009463,8208.89,8209.55,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
114,10848.DB2,2931_1,13.4,20180206_110905_009463,8215.25,8216.37,Canonical syllables,3,Canonical
115,10603.DB2,2931_1,13.4,20180206_110905_009463,8234.42,8235.47,Non-canonical syllables,2,Junk
116,10604.DB2,2931_1,13.4,20180206_110905_009463,8250.52,8251.18,Non-canonical syllables,3,Junk
117,12148.DB2,2931_1,13.4,20180206_110905_009463,8312.57,8313.91,Non-canonical syllables,3,Non-Canonical
118,11619.DB2,2931_1,13.4,20180206_110905_009463,8314.76,8316.16,Non-canonical syllables,3,Non-Canonical
119,10699.DB2,2931_1,13.4,20180206_110905_009463,9584.37,9585.94,Canonical syllables,3,Canonical
120,12311.DB2,2931_1,13.4,20180206_110905_009463,9615.34,9616.08,Canonical syllables,3,Canonical
121,11017.DB2,2931_1,13.4,20180206_110905_009463,9656.88,9657.75,Canonical syllables,3,Canonical
122,10813.DB2,2931_1,13.4,20180206_110905_009463,9659.6,9661.0,Canonical syllables,3,Canonical
123,12352.DB2,2931_1,13.4,20180206_110905_009463,9662.75,9663.71,Canonical syllables,3,Canonical
124,12422.DB2,2931_1,13.4,20180206_110905_009463,9665.19,9666.5,Canonical syllables,3,Canonical
125,12079.DB2,2931_1,13.4,20180206_110905_009463,9685.45,9686.06,Canonical syllables,2,Mixed_Laughing_Non-Canonical
126,11961.DB2,2931_1,13.4,20180206_110905_009463,9686.89,9687.49,Non-canonical syllables,3,Junk
127,10969.DB2,2931_1,13.4,20180206_110905_009463,9707.1,9709.26,Canonical syllables,3,Canonical
128,12378.DB2,2931_1,13.4,20180206_110905_009463,9711.07,9711.7,Canonical syllables,2,Canonical
129,10673.DB2,2931_1,13.4,20180206_110905_009463,9712.89,9713.9,Canonical syllables,2,Mixed_Crying_Canonical
130,10549.DB2,2931_1,13.4,20180206_110905_009463,9722.46,9723.26,Non-canonical syllables,3,Non-Canonical
131,11584.DB2,2931_1,13.4,20180206_110905_009463,9723.26,9723.87,Non-canonical syllables,2,Non-Canonical
132,11313.DB2,2931_1,13.4,20180206_110905_009463,9746.49,9747.44,Canonical syllables,3,Canonical
133,12453.DB2,2931_1,13.4,20180206_110905_009463,9801.62,9802.22,Non-canonical syllables,2,Non-Canonical
134,10853.DB2,2931_1,13.4,20180206_110905_009463,9808.89,9809.49,Non-canonical syllables,2,Non-Canonical
135,12180.DB2,2931_1,13.4,20180206_110905_009463,11650.35,11651.4,Don't mark,2,Non-Canonical
136,11171.DB2,2931_1,13.4,20180206_110905_009463,11698.34,11699.5,Non-canonical syllables,2,Non-Canonical
137,11727.DB2,2931_1,13.4,20180206_110905_009463,11704.57,11705.71,Canonical syllables,3,Canonical
138,11506.DB2,2931_1,13.4,20180206_110905_009463,11782.8,11784.09,Canonical syllables,3,Non-Canonical
139,10648.DB2,2931_1,13.4,20180206_110905_009463,11787.75,11789.44,Canonical syllables,2,Non-Canonical
140,12214.DB2,2931_1,13.4,20180206_110905_009463,11791.17,11792.35,Non-canonical syllables,2,Non-Canonical
141,12034.DB2,2931_1,13.4,20180206_110905_009463,11794.59,11795.19,Non-canonical syllables,2,Non-Canonical
142,11041.DB2,2931_1,13.4,20180206_110905_009463,11806.94,11808.12,Don't mark,3,Non-Canonical
143,11365.DB2,2931_1,13.4,20180206_110905_009463,11811.26,11811.9,Non-canonical syllables,2,Junk
144,11322.DB2,2931_1,13.4,20180206_110905_009463,11813.02,11813.86,Non-canonical syllables,3,Non-Canonical
145,12296.DB2,2931_1,13.4,20180206_110905_009463,11821.43,11823.3,Canonical syllables,2,Non-Canonical
146,10703.DB2,2931_1,13.4,20180206_110905_009463,11831.53,11832.13,Non-canonical syllables,3,Non-Canonical
147,10740.DB2,2931_1,13.4,20180206_110905_009463,11844.34,11844.94,Non-canonical syllables,3,Non-Canonical
148,11085.DB2,2931_1,13.4,20180206_110905_009463,11849.42,11850.26,Non-canonical syllables,3,Canonical
149,11822.DB2,2931_1,13.4,20180206_110905_009463,11881.42,11882.02,Non-canonical syllables,3,Junk
150,14675.DB2,2931_1,13.4,20180206_110905_009463,12879.02,12879.62,Don't mark,3,Junk
151,14662.DB2,2931_1,13.4,20180206_110905_009463,13019.69,13020.7,Don't mark,3,Junk
152,14278.DB2,2931_1,13.4,20180206_110905_009463,13044.5,13046.09,Canonical syllables,3,Crying
153,14324.DB2,2931_1,13.4,20180206_110905_009463,13057.81,13059.65,Non-canonical syllables,2,Mixed_Crying_Non-Canonical
154,14529.DB2,2931_1,13.4,20180206_110905_009463,13083.99,13084.67,Canonical syllables,3,Non-Canonical
155,14330.DB2,2931_1,13.4,20180206_110905_009463,13089.3,13091.21,Non-canonical syllables,2,Junk
156,14267.DB2,2931_1,13.4,20180206_110905_009463,13098.55,13100.75,Canonical syllables,3,Canonical
157,14271.DB2,2931_1,13.4,20180206_110905_009463,21087.61,21088.23,Non-canonical syllables,3,Non-Canonical
158,14588.DB2,2931_1,13.4,20180206_110905_009463,21108.97,21110.33,Canonical syllables,2,Canonical
159,10752.DB2,2931_1,13.4,20180206_110905_009463,22439.37,22440.25,Non-canonical syllables,3,Canonical
160,10828.DB2,2931_1,13.4,20180206_110905_009463,22489.91,22491.14,Canonical syllables,3,Canonical
161,10961.DB2,2931_1,13.4,20180206_110905_009463,22492.74,22493.4,Canonical syllables,3,Canonical
162,11079.DB2,2931_1,13.4,20180206_110905_009463,22506.5,22507.55,Non-canonical syllables,3,Junk
163,12237.DB2,2931_1,13.4,20180206_110905_009463,22508.39,22508.99,Non-canonical syllables,2,Junk
164,11698.DB2,2931_1,13.4,20180206_110905_009463,22612.0,22613.07,Non-canonical syllables,2,Non-Canonical
165,11046.DB2,2931_1,13.4,20180206_110905_009463,22638.99,22639.64,Don't mark,3,Junk
166,12252.DB2,2931_1,13.4,20180206_110905_009463,22677.7,22678.62,Don't mark,3,Junk
167,11033.DB2,2931_1,13.4,20180206_110905_009463,22697.35,22698.21,Don't mark,3,Junk
168,10655.DB2,2931_1,13.4,20180206_110905_009463,22712.49,22713.15,Non-canonical syllables,2,Junk
169,14554.DB2,2931_1,13.4,20180206_110905_009463,23326.01,23326.61,Canonical syllables,3,Non-Canonical
170,14501.DB2,2931_1,13.4,20180206_110905_009463,23327.46,23328.06,Non-canonical syllables,2,Non-Canonical
171,14251.DB2,2931_1,13.4,20180206_110905_009463,23336.75,23337.83,Don't mark,3,Junk
172,14575.DB2,2931_1,13.4,20180206_110905_009463,23346.78,23347.71,Don't mark,3,Canonical
173,14354.DB2,2931_1,13.4,20180206_110905_009463,23347.71,23348.9,Don't mark,3,Canonical
174,14436.DB2,2931_1,13.4,20180206_110905_009463,23357.84,23358.44,Non-canonical syllables,2,Junk
175,14680.DB2,2931_1,13.4,20180206_110905_009463,23364.66,23365.34,Non-canonical syllables,3,Non-Canonical
176,14691.DB2,2931_1,13.4,20180206_110905_009463,23409.25,23409.85,Non-canonical syllables,3,Non-Canonical
177,14452.DB2,2931_1,13.4,20180206_110905_009463,23419.5,23420.12,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
178,14521.DB2,2931_1,13.4,20180206_110905_009463,23420.12,23421.12,Non-canonical syllables,3,Non-Canonical
179,14455.DB2,2931_1,13.4,20180206_110905_009463,23446.4,23447.0,Don't mark,3,Junk
180,14690.DB2,2931_1,13.4,20180206_110905_009463,23454.73,23456.49,Canonical syllables,2,Non-Canonical
181,14268.DB2,2931_1,13.4,20180206_110905_009463,23481.61,23482.72,None,0,Non-Canonical
182,14403.DB2,2931_1,13.4,20180206_110905_009463,23482.72,23483.32,Non-canonical syllables,2,Non-Canonical
183,14336.DB2,2931_1,13.4,20180206_110905_009463,23487.72,23488.47,Canonical syllables,2,Mixed_Crying_Non-Canonical
184,14489.DB2,2931_1,13.4,20180206_110905_009463,23526.83,23527.65,Non-canonical syllables,3,Non-Canonical
185,14681.DB2,2931_1,13.4,20180206_110905_009463,23541.14,23541.76,Canonical syllables,3,Canonical
186,14460.DB2,2931_1,13.4,20180206_110905_009463,23553.5,23554.24,Don't mark,3,Junk
187,14303.DB2,2931_1,13.4,20180206_110905_009463,24284.57,24285.17,Non-canonical syllables,2,Non-Canonical
188,14465.DB2,2931_1,13.4,20180206_110905_009463,24304.62,24305.25,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
189,14540.DB2,2931_1,13.4,20180206_110905_009463,24364.88,24366.01,Non-canonical syllables,2,Mixed_Laughing_Non-Canonical
190,14406.DB2,2931_1,13.4,20180206_110905_009463,24374.09,24374.73,Non-canonical syllables,3,Non-Canonical
191,14329.DB2,2931_1,13.4,20180206_110905_009463,24376.72,24379.06,Non-canonical syllables,2,Non-Canonical
192,14458.DB2,2931_1,13.4,20180206_110905_009463,24380.14,24380.74,Canonical syllables,3,Non-Canonical
193,14416.DB2,2931_1,13.4,20180206_110905_009463,24381.74,24382.53,Non-canonical syllables,3,Non-Canonical
194,14652.DB2,2931_1,13.4,20180206_110905_009463,24383.57,24384.41,Canonical syllables,2,Non-Canonical
195,11070.DB2,2931_1,13.4,20180206_110905_009463,25434.19,25434.97,Non-canonical syllables,3,Non-Canonical
196,11985.DB2,2931_1,13.4,20180206_110905_009463,25484.61,25485.61,Non-canonical syllables,3,Non-Canonical
197,12456.DB2,2931_1,13.4,20180206_110905_009463,25486.84,25487.51,Non-canonical syllables,2,Non-Canonical
198,11734.DB2,2931_1,13.4,20180206_110905_009463,25493.15,25494.06,Non-canonical syllables,2,Non-Canonical
199,12210.DB2,2931_1,13.4,20180206_110905_009463,25495.36,25496.24,Canonical syllables,3,Non-Canonical
200,10787.DB2,2931_1,13.4,20180206_110905_009463,25502.31,25503.31,Canonical syllables,3,Canonical
201,12282.DB2,2931_1,13.4,20180206_110905_009463,25508.41,25509.33,Non-canonical syllables,3,Non-Canonical
202,11096.DB2,2931_1,13.4,20180206_110905_009463,25531.14,25534.21,Canonical syllables,3,Canonical
203,12190.DB2,2931_1,13.4,20180206_110905_009463,25534.21,25535.01,Canonical syllables,3,Non-Canonical
204,11075.DB2,2931_1,13.4,20180206_110905_009463,25535.01,25536.08,Non-canonical syllables,3,Mixed_Crying_Non-Canonical
205,11276.DB2,2931_1,13.4,20180206_110905_009463,25540.85,25541.52,Canonical syllables,2,Non-Canonical
206,11983.DB2,2931_1,13.4,20180206_110905_009463,25550.63,25551.38,Canonical syllables,2,Non-Canonical
207,11007.DB2,2931_1,13.4,20180206_110905_009463,25554.31,25555.06,Canonical syllables,3,Non-Canonical
208,12309.DB2,2931_1,13.4,20180206_110905_009463,25557.74,25558.34,Non-canonical syllables,3,Non-Canonical
209,12157.DB2,2931_1,13.4,20180206_110905_009463,25603.65,25605.25,Non-canonical syllables,2,Non-Canonical
210,11051.DB2,2931_1,13.4,20180206_110905_009463,25637.69,25639.21,Canonical syllables,2,Non-Canonical
211,11418.DB2,2931_1,13.4,20180206_110905_009463,25645.46,25646.22,Non-canonical syllables,2,Non-Canonical
212,12236.DB2,2931_1,13.4,20180206_110905_009463,25690.03,25690.64,Non-canonical syllables,3,Non-Canonical
213,12067.DB2,2931_1,13.4,20180206_110905_009463,25698.68,25700.48,Canonical syllables,2,Non-Canonical
214,14309.DB2,2931_1,13.4,20180206_110905_009463,25774.35,25775.0,Canonical syllables,2,Non-Canonical
215,14290.DB2,2931_1,13.4,20180206_110905_009463,25778.26,25778.86,Non-canonical syllables,2,Junk
216,14422.DB2,2931_1,13.4,20180206_110905_009463,25779.66,25780.44,Canonical syllables,2,Canonical
217,14543.DB2,2931_1,13.4,20180206_110905_009463,25824.61,25825.23,Non-canonical syllables,2,Laughing
218,14338.DB2,2931_1,13.4,20180206_110905_009463,25826.41,25827.04,Non-canonical syllables,2,Canonical
219,14397.DB2,2931_1,13.4,20180206_110905_009463,25829.42,25830.13,Canonical syllables,2,Laughing
220,14474.DB2,2931_1,13.4,20180206_110905_009463,25831.93,25832.67,Laughing,2,Laughing
221,14556.DB2,2931_1,13.4,20180206_110905_009463,25836.75,25838.0,Canonical syllables,3,Canonical
222,14615.DB2,2931_1,13.4,20180206_110905_009463,25838.0,25839.09,Non-canonical syllables,2,Non-Canonical
223,14526.DB2,2931_1,13.4,20180206_110905_009463,25839.94,25841.35,Canonical syllables,2,Canonical
224,14260.DB2,2931_1,13.4,20180206_110905_009463,25887.8,25888.4,Don't mark,3,Junk
225,14640.DB2,2931_1,13.4,20180206_110905_009463,25888.4,25889.73,Don't mark,3,Canonical
226,14477.DB2,2931_1,13.4,20180206_110905_009463,25982.46,25983.26,Non-canonical syllables,2,Laughing
227,14514.DB2,2931_1,13.4,20180206_110905_009463,26014.49,26015.3,Don't mark,3,Junk
228,14388.DB2,2931_1,13.4,20180206_110905_009463,28456.64,28457.77,Non-canonical syllables,3,Non-Canonical
229,14651.DB2,2931_1,13.4,20180206_110905_009463,28557.9,28558.7,Don't mark,3,Junk
230,14426.DB2,2931_1,13.4,20180206_110905_009463,28561.35,28562.02,Canonical syllables,2,Non-Canonical
231,14609.DB2,2931_1,13.4,20180206_110905_009463,28640.52,28641.43,Non-canonical syllables,3,Crying
232,14438.DB2,2931_1,13.4,20180206_110905_009463,28645.3,28645.9,Non-canonical syllables,3,Crying
233,14641.DB2,2931_1,13.4,20180206_110905_009463,28695.76,28696.54,Canonical syllables,3,Non-Canonical
234,14507.DB2,2931_1,13.4,20180206_110905_009463,28697.49,28699.02,Canonical syllables,3,Canonical
235,14257.DB2,2931_1,13.4,20180206_110905_009463,28703.84,28704.52,Don't mark,2,Junk
236,14255.DB2,2931_1,13.4,20180206_110905_009463,28706.15,28706.75,Don't mark,3,Junk
237,14284.DB2,2931_1,13.4,20180206_110905_009463,28711.1,28711.7,Don't mark,3,Junk
238,14639.DB2,2931_1,13.4,20180206_110905_009463,28715.25,28715.85,Non-canonical syllables,2,Canonical
239,14628.DB2,2931_1,13.4,20180206_110905_009463,30279.35,30279.97,Don't mark,2,Non-Canonical
240,14587.DB2,2931_1,13.4,20180206_110905_009463,30279.97,30281.18,Don't mark,3,Non-Canonical
241,14542.DB2,2931_1,13.4,20180206_110905_009463,30281.18,30282.49,Don't mark,3,Non-Canonical
242,14527.DB2,2931_1,13.4,20180206_110905_009463,30347.96,30348.56,Canonical syllables,3,Junk
243,14347.DB2,2931_1,13.4,20180206_110905_009463,30373.87,30375.36,Non-canonical syllables,3,Crying
244,14449.DB2,2931_1,13.4,20180206_110905_009463,30377.23,30377.83,Non-canonical syllables,2,Junk
245,14291.DB2,2931_1,13.4,20180206_110905_009463,30407.66,30408.26,Canonical syllables,2,Junk
246,14619.DB2,2931_1,13.4,20180206_110905_009463,30417.49,30418.16,Don't mark,3,Junk
247,14263.DB2,2931_1,13.4,20180206_110905_009463,30441.01,30441.61,Don't mark,3,Junk
248,14585.DB2,2931_1,13.4,20180206_110905_009463,30448.0,30448.9,Don't mark,3,Junk
249,14412.DB2,2931_1,13.4,20180206_110905_009463,30508.4,30509.19,Don't mark,3,Junk
250,11039.DB2,2931_1,13.4,20180206_110905_009463,30837.98,30839.29,Canonical syllables,3,Non-Canonical
251,11366.DB2,2931_1,13.4,20180206_110905_009463,30852.73,30853.55,Canonical syllables,3,Canonical
252,11189.DB2,2931_1,13.4,20180206_110905_009463,30861.51,30862.39,Non-canonical syllables,3,Non-Canonical
253,12344.DB2,2931_1,13.4,20180206_110905_009463,30864.71,30865.68,Canonical syllables,3,Canonical
