AudioData	ChildID	Age	ITS	onset	offset	chunk_pos
3314036738	5BCE004100003329	601	e20180718_152602_013097	48475.19	48478.69	4
4380771368	5BCE004100003329	601	e20180718_152602_013097	48475.19	48478.69	5
1296878992	5BCE004100003329	601	e20180718_152602_013097	48475.19	48478.69	6
1131898698	5BCE004100003329	601	e20180718_152602_013097	49098.58	49099.58	0
5842426203	5BCE004100003329	601	e20180718_152602_013097	49098.58	49099.58	1
6957144801	5BCE004100003329	601	e20180718_152602_013097	50072.615	50073.615	0
7923209607	5BCE004100003329	601	e20180718_152602_013097	50072.615	50073.615	1
5817072223	5BCE004100003329	601	e20180718_152602_013097	51007.96	51008.96	0
6615400580	5BCE004100003329	601	e20180718_152602_013097	51007.96	51008.96	1
7186670065	5BCE004100003329	601	e20180718_152602_013097	51010.55	51011.55	0
3982982853	5BCE004100003329	601	e20180718_152602_013097	51010.55	51011.55	1
8109818419	5BCE004100003329	601	e20180718_152602_013097	5123.3150000000005	5124.3150000000005	0
5788893698	5BCE004100003329	601	e20180718_152602_013097	5123.3150000000005	5124.3150000000005	1
1910737762	5BCE004100003329	601	e20180718_152602_013097	51454.399999999994	51455.399999999994	0
7205069952	5BCE004100003329	601	e20180718_152602_013097	51454.399999999994	51455.399999999994	1
6721886326	5BCE004100003329	601	e20180718_152602_013097	52209.595	52210.595	0
9220038145	5BCE004100003329	601	e20180718_152602_013097	52209.595	52210.595	1
1319197391	5BCE004100003329	601	e20180718_152602_013097	5240.38	5242.88	0
6651148689	5BCE004100003329	601	e20180718_152602_013097	5240.38	5242.88	1
0468771530	5BCE004100003329	601	e20180718_152602_013097	5240.38	5242.88	2
5557736275	5BCE004100003329	601	e20180718_152602_013097	5240.38	5242.88	3
9318117751	5BCE004100003329	601	e20180718_152602_013097	5240.38	5242.88	4
5576205612	5BCE004100003329	601	e20180718_152602_013097	52542.42999999999	52543.42999999999	0
8532288829	5BCE004100003329	601	e20180718_152602_013097	52542.42999999999	52543.42999999999	1
8650327798	5BCE004100003329	601	e20180718_152602_013097	52559.565	52560.565	0
0723969184	5BCE004100003329	601	e20180718_152602_013097	52559.565	52560.565	1
6249746391	5BCE004100003329	601	e20180718_152602_013097	53001.875	53002.875	0
8319825351	5BCE004100003329	601	e20180718_152602_013097	53001.875	53002.875	1
6229552668	5BCE004100003329	601	e20180718_152602_013097	53249.97	53250.97	0
4530956258	5BCE004100003329	601	e20180718_152602_013097	53249.97	53250.97	1
3779272124	5BCE004100003329	601	e20180718_152602_013097	53365.354999999996	53366.354999999996	0
7399541519	5BCE004100003329	601	e20180718_152602_013097	53365.354999999996	53366.354999999996	1
1722499735	5BCE004100003329	601	e20180718_152602_013097	53366.979999999996	53367.979999999996	0
4691280955	5BCE004100003329	601	e20180718_152602_013097	53366.979999999996	53367.979999999996	1
8340646831	5BCE004100003329	601	e20180718_152602_013097	53633.615	53634.615	0
3760610310	5BCE004100003329	601	e20180718_152602_013097	53633.615	53634.615	1
7717588012	5BCE004100003329	601	e20180718_152602_013097	53662.520000000004	53664.020000000004	0
9089381301	5BCE004100003329	601	e20180718_152602_013097	53662.520000000004	53664.020000000004	1
0611953261	5BCE004100003329	601	e20180718_152602_013097	53662.520000000004	53664.020000000004	2
5662333984	5BCE004100003329	601	e20180718_152602_013097	53961.955	53963.455	0
9448093416	5BCE004100003329	601	e20180718_152602_013097	53961.955	53963.455	1
2434263269	5BCE004100003329	601	e20180718_152602_013097	53961.955	53963.455	2
8083459932	5BCE004100003329	601	e20180718_152602_013097	54354.785	54356.285	0
6999706921	5BCE004100003329	601	e20180718_152602_013097	54354.785	54356.285	1
4633307671	5BCE004100003329	601	e20180718_152602_013097	54354.785	54356.285	2
0966258155	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	0
0242834986	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	1
3865143827	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	2
6597431168	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	3
0201649684	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	4
6952246841	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	5
2456453612	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	6
7918046695	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	7
1579704079	5BCE004100003329	601	e20180718_152602_013097	54461.565	54466.065	8
4677366887	5BCE004100003329	601	e20180718_152602_013097	54512.03	54514.53	0
2070082665	5BCE004100003329	601	e20180718_152602_013097	54512.03	54514.53	1
6851636698	5BCE004100003329	601	e20180718_152602_013097	54512.03	54514.53	2
3760237398	5BCE004100003329	601	e20180718_152602_013097	54512.03	54514.53	3
4176546532	5BCE004100003329	601	e20180718_152602_013097	54512.03	54514.53	4
0352684986	5BCE004100003329	601	e20180718_152602_013097	54515.97	54517.97	0
0079007430	5BCE004100003329	601	e20180718_152602_013097	54515.97	54517.97	1
3401836331	5BCE004100003329	601	e20180718_152602_013097	54515.97	54517.97	2
8528898385	5BCE004100003329	601	e20180718_152602_013097	54515.97	54517.97	3
1533128616	5BCE004100003329	601	e20180718_152602_013097	54620.34	54621.34	0
9272469927	5BCE004100003329	601	e20180718_152602_013097	54620.34	54621.34	1
5955152050	5BCE004100003329	601	e20180718_152602_013097	54642.175	54645.175	0
9874525487	5BCE004100003329	601	e20180718_152602_013097	54642.175	54645.175	1
4052866973	5BCE004100003329	601	e20180718_152602_013097	54642.175	54645.175	2
1047743674	5BCE004100003329	601	e20180718_152602_013097	54642.175	54645.175	3
6224410810	5BCE004100003329	601	e20180718_152602_013097	54642.175	54645.175	4
7228175883	5BCE004100003329	601	e20180718_152602_013097	54642.175	54645.175	5
7922493313	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	0
0735833961	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	1
9050734306	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	2
4614265021	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	3
7968352472	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	4
6140380761	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	5
7938647349	5BCE004100003329	601	e20180718_152602_013097	54645.895000000004	54649.395000000004	6
4643018999	5BCE004100003329	601	e20180718_152602_013097	54712.67	54714.67	0
0700481054	5BCE004100003329	601	e20180718_152602_013097	54712.67	54714.67	1
9319930440	5BCE004100003329	601	e20180718_152602_013097	54712.67	54714.67	2
