AudioData	ChildID	Age	ITS
1202172674	5DB0A38F000332FR	850	e20191023_210456_013099
2015250289	5DB0A38F000332FR	850	e20191023_210456_013099
4534871237	5DB0A38F000332FR	850	e20191023_210456_013099
4428350287	5DB0A38F000332FR	850	e20191023_210456_013099
3777046586	5DB0A38F000332FR	850	e20191023_210456_013099
5862056133	5DB0A38F000332FR	850	e20191023_210456_013099
2110041978	5DB0A38F000332FR	850	e20191023_210456_013099
4082408064	5DB0A38F000332FR	850	e20191023_210456_013099
0934549411	5DB0A38F000332FR	850	e20191023_210456_013099
6770803681	5DB0A38F000332FR	850	e20191023_210456_013099
7133120564	5DB0A38F000332FR	850	e20191023_210456_013099
0877409268	5DB0A38F000332FR	850	e20191023_210456_013099
9824739756	5DB0A38F000332FR	850	e20191023_210456_013099
4371443387	5DB0A38F000332FR	850	e20191023_210456_013099
7127281394	5DB0A38F000332FR	850	e20191023_210456_013099
9244314485	5DB0A38F000332FR	850	e20191023_210456_013099
6482976130	5DB0A38F000332FR	850	e20191023_210456_013099
3841979074	5DB0A38F000332FR	850	e20191023_210456_013099
4094068771	5DB0A38F000332FR	850	e20191023_210456_013099
7550786468	5DB0A38F000332FR	850	e20191023_210456_013099
3331483495	5DB0A38F000332FR	850	e20191023_210456_013099
0483394771	5DB0A38F000332FR	850	e20191023_210456_013099
1882650648	5DB0A38F000332FR	850	e20191023_210456_013099
5371107656	5DB0A38F000332FR	850	e20191023_210456_013099
7698423935	5DB0A38F000332FR	850	e20191023_210456_013099
2891860919	5DB0A38F000332FR	850	e20191023_210456_013099
3676322440	5DB0A38F000332FR	850	e20191023_210456_013099
1229242096	5DB0A38F000332FR	850	e20191023_210456_013099
4430514271	5DB0A38F000332FR	850	e20191023_210456_013099
3916325946	5DB0A38F000332FR	850	e20191023_210456_013099
9850194919	5DB0A38F000332FR	850	e20191023_210456_013099
7533096584	5DB0A38F000332FR	850	e20191023_210456_013099
4247870892	5DB0A38F000332FR	850	e20191023_210456_013099
1824860412	5DB0A38F000332FR	850	e20191023_210456_013099
5524931358	5DB0A38F000332FR	850	e20191023_210456_013099
3639972696	5DB0A38F000332FR	850	e20191023_210456_013099
1192907426	5DB0A38F000332FR	850	e20191023_210456_013099
7314276291	5DB0A38F000332FR	850	e20191023_210456_013099
8937988754	5DB0A38F000332FR	850	e20191023_210456_013099
0086729491	5DB0A38F000332FR	850	e20191023_210456_013099
9027949630	5DB0A38F000332FR	850	e20191023_210456_013099
2883174553	5DB0A38F000332FR	850	e20191023_210456_013099
