AudioData	ChildID	Age	ITS
6984363689	5DB0A3B8000332FR	653	e20191024_000253_008232
7901308596	5DB0A3B8000332FR	653	e20191024_000253_008232
0845746636	5DB0A3B8000332FR	653	e20191024_000253_008232
0031457648	5DB0A3B8000332FR	653	e20191024_000253_008232
7123838325	5DB0A3B8000332FR	653	e20191024_000253_008232
7711292914	5DB0A3B8000332FR	653	e20191024_000253_008232
9799067180	5DB0A3B8000332FR	653	e20191024_000253_008232
3258402894	5DB0A3B8000332FR	653	e20191024_000253_008232
6909475091	5DB0A3B8000332FR	653	e20191024_000253_008232
2353310746	5DB0A3B8000332FR	653	e20191024_000253_008232
8347842250	5DB0A3B8000332FR	653	e20191024_000253_008232
7881695011	5DB0A3B8000332FR	653	e20191024_000253_008232
3873427027	5DB0A3B8000332FR	653	e20191024_000253_008232
3317567950	5DB0A3B8000332FR	653	e20191024_000253_008232
1352275792	5DB0A3B8000332FR	653	e20191024_000253_008232
7982598068	5DB0A3B8000332FR	653	e20191024_000253_008232
6028835512	5DB0A3B8000332FR	653	e20191024_000253_008232
2323643881	5DB0A3B8000332FR	653	e20191024_000253_008232
1275275123	5DB0A3B8000332FR	653	e20191024_000253_008232
6703108183	5DB0A3B8000332FR	653	e20191024_000253_008232
0714632168	5DB0A3B8000332FR	653	e20191024_000253_008232
0243289864	5DB0A3B8000332FR	653	e20191024_000253_008232
8193570708	5DB0A3B8000332FR	653	e20191024_000253_008232
0968173527	5DB0A3B8000332FR	653	e20191024_000253_008232
0778756830	5DB0A3B8000332FR	653	e20191024_000253_008232
3914495711	5DB0A3B8000332FR	653	e20191024_000253_008232
4732813182	5DB0A3B8000332FR	653	e20191024_000253_008232
6628088755	5DB0A3B8000332FR	653	e20191024_000253_008232
1801267460	5DB0A3B8000332FR	653	e20191024_000253_008232
8010803738	5DB0A3B8000332FR	653	e20191024_000253_008232
3274386055	5DB0A3B8000332FR	653	e20191024_000253_008232
4921711301	5DB0A3B8000332FR	653	e20191024_000253_008232
0289566880	5DB0A3B8000332FR	653	e20191024_000253_008232
3525976986	5DB0A3B8000332FR	653	e20191024_000253_008232
