AudioData	ChildID	Age	ITS	onset	offset	chunk_pos
7190185761	597AF778000332AR	1376	e20181016_093911_013099	48074.100000000006	48076.100000000006	3
3384113872	597AF778000332AR	1376	e20181016_093911_013099	48109.58500000001	48110.58500000001	0
7910690291	597AF778000332AR	1376	e20181016_093911_013099	48109.58500000001	48110.58500000001	1
8779748555	597AF778000332AR	1376	e20181016_093911_013099	4811.235000000001	4813.235000000001	0
7932147168	597AF778000332AR	1376	e20181016_093911_013099	4811.235000000001	4813.235000000001	1
7368373217	597AF778000332AR	1376	e20181016_093911_013099	4811.235000000001	4813.235000000001	2
3725649738	597AF778000332AR	1376	e20181016_093911_013099	4811.235000000001	4813.235000000001	3
0184347535	597AF778000332AR	1376	e20181016_093911_013099	48169.86	48170.86	0
4003084419	597AF778000332AR	1376	e20181016_093911_013099	48169.86	48170.86	1
3696209178	597AF778000332AR	1376	e20181016_093911_013099	48436.119999999995	48437.619999999995	0
9249812213	597AF778000332AR	1376	e20181016_093911_013099	48436.119999999995	48437.619999999995	1
0172983412	597AF778000332AR	1376	e20181016_093911_013099	48436.119999999995	48437.619999999995	2
9227988055	597AF778000332AR	1376	e20181016_093911_013099	48454.875	48456.875	0
3619466855	597AF778000332AR	1376	e20181016_093911_013099	48454.875	48456.875	1
0606426490	597AF778000332AR	1376	e20181016_093911_013099	48454.875	48456.875	2
8738317972	597AF778000332AR	1376	e20181016_093911_013099	48454.875	48456.875	3
8059535923	597AF778000332AR	1376	e20181016_093911_013099	48485.149999999994	48486.149999999994	0
7014974709	597AF778000332AR	1376	e20181016_093911_013099	48485.149999999994	48486.149999999994	1
6385899207	597AF778000332AR	1376	e20181016_093911_013099	48534.635	48536.135	0
0919351428	597AF778000332AR	1376	e20181016_093911_013099	48534.635	48536.135	1
0318866690	597AF778000332AR	1376	e20181016_093911_013099	48534.635	48536.135	2
3700504181	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	0
8581526475	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	1
5722349622	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	2
6963797515	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	3
2630458482	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	4
4092749372	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	5
9026730879	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	6
4620634197	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	7
8413012966	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	8
6653116688	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	9
7934443340	597AF778000332AR	1376	e20181016_093911_013099	48593.155	48598.655	10
5178248320	597AF778000332AR	1376	e20181016_093911_013099	48697.729999999996	48699.229999999996	0
4507220688	597AF778000332AR	1376	e20181016_093911_013099	48697.729999999996	48699.229999999996	1
0031964159	597AF778000332AR	1376	e20181016_093911_013099	48697.729999999996	48699.229999999996	2
0989230150	597AF778000332AR	1376	e20181016_093911_013099	48816.825	48817.825	0
6384191465	597AF778000332AR	1376	e20181016_093911_013099	48816.825	48817.825	1
8976590945	597AF778000332AR	1376	e20181016_093911_013099	48931.270000000004	48933.270000000004	0
1061628383	597AF778000332AR	1376	e20181016_093911_013099	48931.270000000004	48933.270000000004	1
8797339662	597AF778000332AR	1376	e20181016_093911_013099	48931.270000000004	48933.270000000004	2
8649765214	597AF778000332AR	1376	e20181016_093911_013099	48931.270000000004	48933.270000000004	3
3455164898	597AF778000332AR	1376	e20181016_093911_013099	48942.435	48943.935	0
7168018411	597AF778000332AR	1376	e20181016_093911_013099	48942.435	48943.935	1
3576014568	597AF778000332AR	1376	e20181016_093911_013099	48942.435	48943.935	2
5938415937	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	0
9756754892	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	1
0818175591	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	2
2060990753	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	3
8695643329	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	4
6428091126	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	5
3205896460	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	6
7143529462	597AF778000332AR	1376	e20181016_093911_013099	49096.65	49100.65	7
9755457464	597AF778000332AR	1376	e20181016_093911_013099	49108.09	49109.09	0
6659954094	597AF778000332AR	1376	e20181016_093911_013099	49108.09	49109.09	1
3378740709	597AF778000332AR	1376	e20181016_093911_013099	49258.18	49259.18	0
8627680683	597AF778000332AR	1376	e20181016_093911_013099	49258.18	49259.18	1
0100744636	597AF778000332AR	1376	e20181016_093911_013099	49317.215	49319.715	0
6223159965	597AF778000332AR	1376	e20181016_093911_013099	49317.215	49319.715	1
2746856790	597AF778000332AR	1376	e20181016_093911_013099	49317.215	49319.715	2
0859370179	597AF778000332AR	1376	e20181016_093911_013099	49317.215	49319.715	3
0017967970	597AF778000332AR	1376	e20181016_093911_013099	49317.215	49319.715	4
0347740067	597AF778000332AR	1376	e20181016_093911_013099	49371.27	49372.27	0
2705378549	597AF778000332AR	1376	e20181016_093911_013099	49371.27	49372.27	1
4451350616	597AF778000332AR	1376	e20181016_093911_013099	49380.95	49386.45	0
