idx,corpus,ChildID,AudioData,Age,child_gender,ID_cor
934,Casillas-Yeli,F23,0155855871.mp3,13.0,F,F23Casillas-Yeli
935,Casillas-Yeli,F23,0436774824.mp3,13.0,F,F23Casillas-Yeli
936,Casillas-Yeli,F23,0230906883.mp3,13.0,F,F23Casillas-Yeli
937,Casillas-Yeli,F23,0302981878.mp3,13.0,F,F23Casillas-Yeli
938,Casillas-Yeli,F23,0220643560.mp3,13.0,F,F23Casillas-Yeli
939,Casillas-Yeli,F23,0669573684.mp3,13.0,F,F23Casillas-Yeli
940,Casillas-Yeli,F23,0552782130.mp3,13.0,F,F23Casillas-Yeli
941,Casillas-Yeli,F23,0621358430.mp3,13.0,F,F23Casillas-Yeli
942,Casillas-Yeli,F23,0671903491.mp3,13.0,F,F23Casillas-Yeli
943,Casillas-Yeli,F23,0905839491.mp3,13.0,F,F23Casillas-Yeli
944,Casillas-Yeli,F23,0580959940.mp3,13.0,F,F23Casillas-Yeli
945,Casillas-Yeli,F23,0644680011.mp3,13.0,F,F23Casillas-Yeli
946,Casillas-Yeli,F23,0757070790.mp3,13.0,F,F23Casillas-Yeli
947,Casillas-Yeli,F23,0363556228.mp3,13.0,F,F23Casillas-Yeli
948,Casillas-Yeli,F23,0357163143.mp3,13.0,F,F23Casillas-Yeli
949,Casillas-Yeli,F23,0125293093.mp3,13.0,F,F23Casillas-Yeli
950,Casillas-Yeli,F23,0907756995.mp3,13.0,F,F23Casillas-Yeli
951,Casillas-Yeli,F23,0593048127.mp3,13.0,F,F23Casillas-Yeli
952,Casillas-Yeli,F23,0928307784.mp3,13.0,F,F23Casillas-Yeli
953,Casillas-Yeli,F23,0656846807.mp3,13.0,F,F23Casillas-Yeli
954,Casillas-Yeli,F23,0172565703.mp3,13.0,F,F23Casillas-Yeli
955,Casillas-Yeli,F23,0389486143.mp3,13.0,F,F23Casillas-Yeli
956,Casillas-Yeli,F23,0832395250.mp3,13.0,F,F23Casillas-Yeli
957,Casillas-Yeli,F23,0967350418.mp3,13.0,F,F23Casillas-Yeli
958,Casillas-Yeli,F23,0598352462.mp3,13.0,F,F23Casillas-Yeli
959,Casillas-Yeli,F23,0921421564.mp3,13.0,F,F23Casillas-Yeli
960,Casillas-Yeli,F23,0566682446.mp3,13.0,F,F23Casillas-Yeli
961,Casillas-Yeli,F23,0829889981.mp3,13.0,F,F23Casillas-Yeli
962,Casillas-Yeli,F23,0365889610.mp3,13.0,F,F23Casillas-Yeli
963,Casillas-Yeli,F23,0169672327.mp3,13.0,F,F23Casillas-Yeli
964,Casillas-Yeli,F23,0995671180.mp3,13.0,F,F23Casillas-Yeli
965,Casillas-Yeli,F23,0401363550.mp3,13.0,F,F23Casillas-Yeli
966,Casillas-Yeli,F23,0742268026.mp3,13.0,F,F23Casillas-Yeli
967,Casillas-Yeli,F23,0869828457.mp3,13.0,F,F23Casillas-Yeli
968,Casillas-Yeli,F23,0123722138.mp3,13.0,F,F23Casillas-Yeli
969,Casillas-Yeli,F23,0221122862.mp3,13.0,F,F23Casillas-Yeli
970,Casillas-Yeli,F23,0915560213.mp3,13.0,F,F23Casillas-Yeli
971,Casillas-Yeli,F23,0179435189.mp3,13.0,F,F23Casillas-Yeli
972,Casillas-Yeli,F23,0137510674.mp3,13.0,F,F23Casillas-Yeli
973,Casillas-Yeli,F23,0603113577.mp3,13.0,F,F23Casillas-Yeli
974,Casillas-Yeli,F23,0790606792.mp3,13.0,F,F23Casillas-Yeli
975,Casillas-Yeli,F23,0859906590.mp3,13.0,F,F23Casillas-Yeli
976,Casillas-Yeli,F23,0361111413.mp3,13.0,F,F23Casillas-Yeli
977,Casillas-Yeli,F23,0458558614.mp3,13.0,F,F23Casillas-Yeli
978,Casillas-Yeli,F23,0192394304.mp3,13.0,F,F23Casillas-Yeli
979,Casillas-Yeli,F23,0235538810.mp3,13.0,F,F23Casillas-Yeli
980,Casillas-Yeli,F23,0339334529.mp3,13.0,F,F23Casillas-Yeli
981,Casillas-Yeli,F23,0983890408.mp3,13.0,F,F23Casillas-Yeli
982,Casillas-Yeli,F23,0882698155.mp3,13.0,F,F23Casillas-Yeli
983,Casillas-Yeli,F23,0546625661.mp3,13.0,F,F23Casillas-Yeli
984,Casillas-Yeli,F23,0149114054.mp3,13.0,F,F23Casillas-Yeli
985,Casillas-Yeli,F23,0813251599.mp3,13.0,F,F23Casillas-Yeli
986,Casillas-Yeli,F23,0345881190.mp3,13.0,F,F23Casillas-Yeli
987,Casillas-Yeli,F23,0516154586.mp3,13.0,F,F23Casillas-Yeli
988,Casillas-Yeli,F23,0969523701.mp3,13.0,F,F23Casillas-Yeli
989,Casillas-Yeli,F23,0983565048.mp3,13.0,F,F23Casillas-Yeli
990,Casillas-Yeli,F23,0718795329.mp3,13.0,F,F23Casillas-Yeli
991,Casillas-Yeli,F23,0392901340.mp3,13.0,F,F23Casillas-Yeli
992,Casillas-Yeli,F23,0374048591.mp3,13.0,F,F23Casillas-Yeli
993,Casillas-Yeli,F23,0643731049.mp3,13.0,F,F23Casillas-Yeli
994,Casillas-Yeli,F23,0464935218.mp3,13.0,F,F23Casillas-Yeli
995,Casillas-Yeli,F23,0773690916.mp3,13.0,F,F23Casillas-Yeli
996,Casillas-Yeli,F23,0241708402.mp3,13.0,F,F23Casillas-Yeli
997,Casillas-Yeli,F23,0369012624.mp3,13.0,F,F23Casillas-Yeli
998,Casillas-Yeli,F23,0777117346.mp3,13.0,F,F23Casillas-Yeli
999,Casillas-Yeli,F23,0697471969.mp3,13.0,F,F23Casillas-Yeli
1000,Casillas-Yeli,F23,0701984325.mp3,13.0,F,F23Casillas-Yeli
1001,Casillas-Yeli,F23,0591926925.mp3,13.0,F,F23Casillas-Yeli
1002,Casillas-Yeli,F23,0363968424.mp3,13.0,F,F23Casillas-Yeli
1003,Casillas-Yeli,F23,0482571054.mp3,13.0,F,F23Casillas-Yeli
1004,Casillas-Yeli,F23,0187116750.mp3,13.0,F,F23Casillas-Yeli
1005,Casillas-Yeli,F23,0410530341.mp3,13.0,F,F23Casillas-Yeli
1006,Casillas-Yeli,F23,0906233538.mp3,13.0,F,F23Casillas-Yeli
1007,Casillas-Yeli,F23,0918455908.mp3,13.0,F,F23Casillas-Yeli
1008,Casillas-Yeli,F23,0347199788.mp3,13.0,F,F23Casillas-Yeli
1009,Casillas-Yeli,F23,0243609799.mp3,13.0,F,F23Casillas-Yeli
1010,Casillas-Yeli,F23,0371420062.mp3,13.0,F,F23Casillas-Yeli
1011,Casillas-Yeli,F23,0867535708.mp3,13.0,F,F23Casillas-Yeli
1012,Casillas-Yeli,F23,0626305168.mp3,13.0,F,F23Casillas-Yeli
1013,Casillas-Yeli,F23,0337034237.mp3,13.0,F,F23Casillas-Yeli
1014,Casillas-Yeli,F23,0208266941.mp3,13.0,F,F23Casillas-Yeli
1015,Casillas-Yeli,F23,0134740949.mp3,13.0,F,F23Casillas-Yeli
1016,Casillas-Yeli,F23,0627761721.mp3,13.0,F,F23Casillas-Yeli
1017,Casillas-Yeli,F23,0657151416.mp3,13.0,F,F23Casillas-Yeli
1018,Casillas-Yeli,F23,0798677879.mp3,13.0,F,F23Casillas-Yeli
1019,Casillas-Yeli,F23,0847263128.mp3,13.0,F,F23Casillas-Yeli
1020,Casillas-Yeli,F23,0544394254.mp3,13.0,F,F23Casillas-Yeli
1021,Casillas-Yeli,F23,0612295544.mp3,13.0,F,F23Casillas-Yeli
1022,Casillas-Yeli,F23,0866025167.mp3,13.0,F,F23Casillas-Yeli
1023,Casillas-Yeli,F23,0364379854.mp3,13.0,F,F23Casillas-Yeli
1024,Casillas-Yeli,F23,0900511406.mp3,13.0,F,F23Casillas-Yeli
1025,Casillas-Yeli,F23,0604200418.mp3,13.0,F,F23Casillas-Yeli
1026,Casillas-Yeli,F23,0968856493.mp3,13.0,F,F23Casillas-Yeli
1027,Casillas-Yeli,F23,0127893974.mp3,13.0,F,F23Casillas-Yeli
1028,Casillas-Yeli,F23,0242562462.mp3,13.0,F,F23Casillas-Yeli
1029,Casillas-Yeli,F23,0359451812.mp3,13.0,F,F23Casillas-Yeli
1030,Casillas-Yeli,F23,0998777656.mp3,13.0,F,F23Casillas-Yeli
1031,Casillas-Yeli,F23,0745572805.mp3,13.0,F,F23Casillas-Yeli
1032,Casillas-Yeli,F23,0543027595.mp3,13.0,F,F23Casillas-Yeli
1033,Casillas-Yeli,F23,0138132363.mp3,13.0,F,F23Casillas-Yeli
1034,Casillas-Yeli,F23,0229392066.mp3,13.0,F,F23Casillas-Yeli
1035,Casillas-Yeli,F23,0374325959.mp3,13.0,F,F23Casillas-Yeli
1036,Casillas-Yeli,F23,0509331602.mp3,13.0,F,F23Casillas-Yeli
1037,Casillas-Yeli,F23,0596749669.mp3,13.0,F,F23Casillas-Yeli
1038,Casillas-Yeli,F23,0414071846.mp3,13.0,F,F23Casillas-Yeli
1039,Casillas-Yeli,F23,0660775567.mp3,13.0,F,F23Casillas-Yeli
1040,Casillas-Yeli,F23,0548902576.mp3,13.0,F,F23Casillas-Yeli
1041,Casillas-Yeli,F23,0464869510.mp3,13.0,F,F23Casillas-Yeli
1042,Casillas-Yeli,F23,0156783847.mp3,13.0,F,F23Casillas-Yeli
1043,Casillas-Yeli,F23,0702403478.mp3,13.0,F,F23Casillas-Yeli
1044,Casillas-Yeli,F23,0634508002.mp3,13.0,F,F23Casillas-Yeli
1045,Casillas-Yeli,F23,0430491038.mp3,13.0,F,F23Casillas-Yeli
1046,Casillas-Yeli,F23,0429427372.mp3,13.0,F,F23Casillas-Yeli
1047,Casillas-Yeli,F23,0509056343.mp3,13.0,F,F23Casillas-Yeli
1048,Casillas-Yeli,F23,0316007964.mp3,13.0,F,F23Casillas-Yeli
1049,Casillas-Yeli,F23,0737625946.mp3,13.0,F,F23Casillas-Yeli
1050,Casillas-Yeli,F23,0632958970.mp3,13.0,F,F23Casillas-Yeli
1051,Casillas-Yeli,F23,0958572846.mp3,13.0,F,F23Casillas-Yeli
1052,Casillas-Yeli,F23,0663965558.mp3,13.0,F,F23Casillas-Yeli
1053,Casillas-Yeli,F23,0614242766.mp3,13.0,F,F23Casillas-Yeli
1054,Casillas-Yeli,F23,0152048274.mp3,13.0,F,F23Casillas-Yeli
1055,Casillas-Yeli,F23,0992196864.mp3,13.0,F,F23Casillas-Yeli
1056,Casillas-Yeli,F23,0158183927.mp3,13.0,F,F23Casillas-Yeli
1057,Casillas-Yeli,F23,0143676031.mp3,13.0,F,F23Casillas-Yeli
1058,Casillas-Yeli,F23,0962977618.mp3,13.0,F,F23Casillas-Yeli
1059,Casillas-Yeli,F23,0917003647.mp3,13.0,F,F23Casillas-Yeli
1060,Casillas-Yeli,F23,0798656421.mp3,13.0,F,F23Casillas-Yeli
1061,Casillas-Yeli,F23,0591622775.mp3,13.0,F,F23Casillas-Yeli
1062,Casillas-Yeli,F23,0608348492.mp3,13.0,F,F23Casillas-Yeli
1063,Casillas-Yeli,F23,0687509743.mp3,13.0,F,F23Casillas-Yeli
1064,Casillas-Yeli,F23,0580660260.mp3,13.0,F,F23Casillas-Yeli
1065,Casillas-Yeli,F23,0504949214.mp3,13.0,F,F23Casillas-Yeli
1066,Casillas-Yeli,F23,0323039408.mp3,13.0,F,F23Casillas-Yeli
1067,Casillas-Yeli,F23,0989347164.mp3,13.0,F,F23Casillas-Yeli
1068,Casillas-Yeli,F23,0188734453.mp3,13.0,F,F23Casillas-Yeli
1069,Casillas-Yeli,F23,0247482934.mp3,13.0,F,F23Casillas-Yeli
1070,Casillas-Yeli,F23,0784868941.mp3,13.0,F,F23Casillas-Yeli
1071,Casillas-Yeli,F23,0615460623.mp3,13.0,F,F23Casillas-Yeli
1072,Casillas-Yeli,F23,0715459394.mp3,13.0,F,F23Casillas-Yeli
1073,Casillas-Yeli,F23,0368522921.mp3,13.0,F,F23Casillas-Yeli
1074,Casillas-Yeli,F23,0162095348.mp3,13.0,F,F23Casillas-Yeli
1075,Casillas-Yeli,F23,0972442582.mp3,13.0,F,F23Casillas-Yeli
1076,Casillas-Yeli,F23,0953221533.mp3,13.0,F,F23Casillas-Yeli
1077,Casillas-Yeli,F23,0407273130.mp3,13.0,F,F23Casillas-Yeli
1078,Casillas-Yeli,F23,0182038040.mp3,13.0,F,F23Casillas-Yeli
1079,Casillas-Yeli,F23,0761681425.mp3,13.0,F,F23Casillas-Yeli
1080,Casillas-Yeli,F23,0222444699.mp3,13.0,F,F23Casillas-Yeli
1081,Casillas-Yeli,F23,0725130927.mp3,13.0,F,F23Casillas-Yeli
1082,Casillas-Yeli,F23,0796897853.mp3,13.0,F,F23Casillas-Yeli
1083,Casillas-Yeli,F23,0481087989.mp3,13.0,F,F23Casillas-Yeli
1084,Casillas-Yeli,F23,0928755613.mp3,13.0,F,F23Casillas-Yeli
1085,Casillas-Yeli,F23,0721098745.mp3,13.0,F,F23Casillas-Yeli
1086,Casillas-Yeli,F23,0570542462.mp3,13.0,F,F23Casillas-Yeli
1087,Casillas-Yeli,F23,0913248675.mp3,13.0,F,F23Casillas-Yeli
1088,Casillas-Yeli,F23,0263252225.mp3,13.0,F,F23Casillas-Yeli
1089,Casillas-Yeli,F23,0104214071.mp3,13.0,F,F23Casillas-Yeli
1090,Casillas-Yeli,F23,0631860056.mp3,13.0,F,F23Casillas-Yeli
1091,Casillas-Yeli,F23,0942597856.mp3,13.0,F,F23Casillas-Yeli
1092,Casillas-Yeli,F23,0918428231.mp3,13.0,F,F23Casillas-Yeli
1093,Casillas-Yeli,F23,0959000021.mp3,13.0,F,F23Casillas-Yeli
1094,Casillas-Yeli,F23,0885161917.mp3,13.0,F,F23Casillas-Yeli
1095,Casillas-Yeli,F23,0238809046.mp3,13.0,F,F23Casillas-Yeli
1096,Casillas-Yeli,F23,0907851850.mp3,13.0,F,F23Casillas-Yeli
1097,Casillas-Yeli,F23,0572735473.mp3,13.0,F,F23Casillas-Yeli
1098,Casillas-Yeli,F23,0861195820.mp3,13.0,F,F23Casillas-Yeli
1099,Casillas-Yeli,F23,0942917650.mp3,13.0,F,F23Casillas-Yeli
1100,Casillas-Yeli,F23,0824518647.mp3,13.0,F,F23Casillas-Yeli
1101,Casillas-Yeli,F23,0602330795.mp3,13.0,F,F23Casillas-Yeli
1102,Casillas-Yeli,F23,0839069829.mp3,13.0,F,F23Casillas-Yeli
1103,Casillas-Yeli,F23,0637350535.mp3,13.0,F,F23Casillas-Yeli
1104,Casillas-Yeli,F23,0181568900.mp3,13.0,F,F23Casillas-Yeli
1105,Casillas-Yeli,F23,0889847171.mp3,13.0,F,F23Casillas-Yeli
1106,Casillas-Yeli,F23,0131708360.mp3,13.0,F,F23Casillas-Yeli
1107,Casillas-Yeli,F23,0794159110.mp3,13.0,F,F23Casillas-Yeli
1108,Casillas-Yeli,F23,0342214894.mp3,13.0,F,F23Casillas-Yeli
1109,Casillas-Yeli,F23,0617036336.mp3,13.0,F,F23Casillas-Yeli
1110,Casillas-Yeli,F23,0553671473.mp3,13.0,F,F23Casillas-Yeli
1111,Casillas-Yeli,F23,0368798380.mp3,13.0,F,F23Casillas-Yeli
1112,Casillas-Yeli,F23,0269716698.mp3,13.0,F,F23Casillas-Yeli
1113,Casillas-Yeli,F23,0490098185.mp3,13.0,F,F23Casillas-Yeli
1114,Casillas-Yeli,F23,0175796249.mp3,13.0,F,F23Casillas-Yeli
1115,Casillas-Yeli,F23,0692775644.mp3,13.0,F,F23Casillas-Yeli
1116,Casillas-Yeli,F23,0878315653.mp3,13.0,F,F23Casillas-Yeli
1117,Casillas-Yeli,F23,0779170063.mp3,13.0,F,F23Casillas-Yeli
1118,Casillas-Yeli,F23,0612196496.mp3,13.0,F,F23Casillas-Yeli
1119,Casillas-Yeli,F23,0302732317.mp3,13.0,F,F23Casillas-Yeli
1120,Casillas-Yeli,F23,0878597396.mp3,13.0,F,F23Casillas-Yeli
1121,Casillas-Yeli,F23,0538231831.mp3,13.0,F,F23Casillas-Yeli
1122,Casillas-Yeli,F23,0207285337.mp3,13.0,F,F23Casillas-Yeli
1123,Casillas-Yeli,F23,0695293325.mp3,13.0,F,F23Casillas-Yeli
1124,Casillas-Yeli,F23,0216324729.mp3,13.0,F,F23Casillas-Yeli
1125,Casillas-Yeli,F23,0844731935.mp3,13.0,F,F23Casillas-Yeli
1126,Casillas-Yeli,F23,0316076917.mp3,13.0,F,F23Casillas-Yeli
1127,Casillas-Yeli,F23,0472360079.mp3,13.0,F,F23Casillas-Yeli
1128,Casillas-Yeli,F23,0344813089.mp3,13.0,F,F23Casillas-Yeli
1129,Casillas-Yeli,F23,0805932131.mp3,13.0,F,F23Casillas-Yeli
1130,Casillas-Yeli,F23,0572765105.mp3,13.0,F,F23Casillas-Yeli
1131,Casillas-Yeli,F23,0661106778.mp3,13.0,F,F23Casillas-Yeli
1132,Casillas-Yeli,F23,0796313495.mp3,13.0,F,F23Casillas-Yeli
1133,Casillas-Yeli,F23,0281431911.mp3,13.0,F,F23Casillas-Yeli
1134,Casillas-Yeli,F23,0746981308.mp3,13.0,F,F23Casillas-Yeli
1135,Casillas-Yeli,F23,0477643308.mp3,13.0,F,F23Casillas-Yeli
1136,Casillas-Yeli,F23,0789344619.mp3,13.0,F,F23Casillas-Yeli
1137,Casillas-Yeli,F23,0640558910.mp3,13.0,F,F23Casillas-Yeli
1138,Casillas-Yeli,F23,0741493588.mp3,13.0,F,F23Casillas-Yeli
1139,Casillas-Yeli,F23,0302517471.mp3,13.0,F,F23Casillas-Yeli
1140,Casillas-Yeli,F23,0822750010.mp3,13.0,F,F23Casillas-Yeli
1141,Casillas-Yeli,F23,0287695295.mp3,13.0,F,F23Casillas-Yeli
1142,Casillas-Yeli,F23,0781404190.mp3,13.0,F,F23Casillas-Yeli
1143,Casillas-Yeli,F23,0647654609.mp3,13.0,F,F23Casillas-Yeli
1144,Casillas-Yeli,F23,0812123779.mp3,13.0,F,F23Casillas-Yeli
1145,Casillas-Yeli,F23,0427830542.mp3,13.0,F,F23Casillas-Yeli
1146,Casillas-Yeli,F23,0434567993.mp3,13.0,F,F23Casillas-Yeli
1147,Casillas-Yeli,F23,0551850414.mp3,13.0,F,F23Casillas-Yeli
1148,Casillas-Yeli,F23,0317199089.mp3,13.0,F,F23Casillas-Yeli
1149,Casillas-Yeli,F23,0133459191.mp3,13.0,F,F23Casillas-Yeli
1150,Casillas-Yeli,F23,0591070130.mp3,13.0,F,F23Casillas-Yeli
1151,Casillas-Yeli,F23,0423208488.mp3,13.0,F,F23Casillas-Yeli
1152,Casillas-Yeli,F23,0888546146.mp3,13.0,F,F23Casillas-Yeli
1153,Casillas-Yeli,F23,0991140275.mp3,13.0,F,F23Casillas-Yeli
1154,Casillas-Yeli,F23,0637319265.mp3,13.0,F,F23Casillas-Yeli
1155,Casillas-Yeli,F23,0727472317.mp3,13.0,F,F23Casillas-Yeli
1156,Casillas-Yeli,F23,0865000945.mp3,13.0,F,F23Casillas-Yeli
1157,Casillas-Yeli,F23,0873514667.mp3,13.0,F,F23Casillas-Yeli
1158,Casillas-Yeli,F23,0777976464.mp3,13.0,F,F23Casillas-Yeli
1159,Casillas-Yeli,F23,0475983696.mp3,13.0,F,F23Casillas-Yeli
1160,Casillas-Yeli,F23,0842866910.mp3,13.0,F,F23Casillas-Yeli
1161,Casillas-Yeli,F23,0238869814.mp3,13.0,F,F23Casillas-Yeli
1162,Casillas-Yeli,F23,0364873151.mp3,13.0,F,F23Casillas-Yeli
1163,Casillas-Yeli,F23,0624504167.mp3,13.0,F,F23Casillas-Yeli
1164,Casillas-Yeli,F23,0990574561.mp3,13.0,F,F23Casillas-Yeli
1165,Casillas-Yeli,F23,0492855465.mp3,13.0,F,F23Casillas-Yeli
1166,Casillas-Yeli,F23,0736548735.mp3,13.0,F,F23Casillas-Yeli
1167,Casillas-Yeli,F23,0811466653.mp3,13.0,F,F23Casillas-Yeli
1168,Casillas-Yeli,F23,0285298052.mp3,13.0,F,F23Casillas-Yeli
1169,Casillas-Yeli,F23,0736537254.mp3,13.0,F,F23Casillas-Yeli
1170,Casillas-Yeli,F23,0874759835.mp3,13.0,F,F23Casillas-Yeli
1171,Casillas-Yeli,F23,0554222704.mp3,13.0,F,F23Casillas-Yeli
1172,Casillas-Yeli,F23,0826023422.mp3,13.0,F,F23Casillas-Yeli
1173,Casillas-Yeli,F23,0471584675.mp3,13.0,F,F23Casillas-Yeli
1174,Casillas-Yeli,F23,0612074990.mp3,13.0,F,F23Casillas-Yeli
1175,Casillas-Yeli,F23,0626955693.mp3,13.0,F,F23Casillas-Yeli
1176,Casillas-Yeli,F23,0415013841.mp3,13.0,F,F23Casillas-Yeli
1177,Casillas-Yeli,F23,0709337852.mp3,13.0,F,F23Casillas-Yeli
1178,Casillas-Yeli,F23,0316868815.mp3,13.0,F,F23Casillas-Yeli
1179,Casillas-Yeli,F23,0969954166.mp3,13.0,F,F23Casillas-Yeli
1180,Casillas-Yeli,F23,0960186082.mp3,13.0,F,F23Casillas-Yeli
1181,Casillas-Yeli,F23,0965382357.mp3,13.0,F,F23Casillas-Yeli
1182,Casillas-Yeli,F23,0525629067.mp3,13.0,F,F23Casillas-Yeli
1183,Casillas-Yeli,F23,0727753269.mp3,13.0,F,F23Casillas-Yeli
1184,Casillas-Yeli,F23,0959126034.mp3,13.0,F,F23Casillas-Yeli
1185,Casillas-Yeli,F23,0388064780.mp3,13.0,F,F23Casillas-Yeli
1186,Casillas-Yeli,F23,0124677204.mp3,13.0,F,F23Casillas-Yeli
1187,Casillas-Yeli,F23,0788418400.mp3,13.0,F,F23Casillas-Yeli
1188,Casillas-Yeli,F23,0482455091.mp3,13.0,F,F23Casillas-Yeli
1189,Casillas-Yeli,F23,0977434496.mp3,13.0,F,F23Casillas-Yeli
1190,Casillas-Yeli,F23,0917699894.mp3,13.0,F,F23Casillas-Yeli
1191,Casillas-Yeli,F23,0340805682.mp3,13.0,F,F23Casillas-Yeli
1192,Casillas-Yeli,F23,0798889375.mp3,13.0,F,F23Casillas-Yeli
1193,Casillas-Yeli,F23,0517277240.mp3,13.0,F,F23Casillas-Yeli
1194,Casillas-Yeli,F23,0970299085.mp3,13.0,F,F23Casillas-Yeli
1195,Casillas-Yeli,F23,0468494457.mp3,13.0,F,F23Casillas-Yeli
1196,Casillas-Yeli,F23,0422445469.mp3,13.0,F,F23Casillas-Yeli
1197,Casillas-Yeli,F23,0451560642.mp3,13.0,F,F23Casillas-Yeli
1198,Casillas-Yeli,F23,0763083349.mp3,13.0,F,F23Casillas-Yeli
1199,Casillas-Yeli,F23,0616178196.mp3,13.0,F,F23Casillas-Yeli
1200,Casillas-Yeli,F23,0117652340.mp3,13.0,F,F23Casillas-Yeli
1201,Casillas-Yeli,F23,0736821176.mp3,13.0,F,F23Casillas-Yeli
1202,Casillas-Yeli,F23,0922569172.mp3,13.0,F,F23Casillas-Yeli
1203,Casillas-Yeli,F23,0614829052.mp3,13.0,F,F23Casillas-Yeli
1204,Casillas-Yeli,F23,0743510621.mp3,13.0,F,F23Casillas-Yeli
1205,Casillas-Yeli,F23,0136024736.mp3,13.0,F,F23Casillas-Yeli
1206,Casillas-Yeli,F23,0434349545.mp3,13.0,F,F23Casillas-Yeli
1207,Casillas-Yeli,F23,0201425108.mp3,13.0,F,F23Casillas-Yeli
1208,Casillas-Yeli,F23,0235763562.mp3,13.0,F,F23Casillas-Yeli
1209,Casillas-Yeli,F23,0740408284.mp3,13.0,F,F23Casillas-Yeli
1210,Casillas-Yeli,F23,0699525253.mp3,13.0,F,F23Casillas-Yeli
1211,Casillas-Yeli,F23,0577446652.mp3,13.0,F,F23Casillas-Yeli
1212,Casillas-Yeli,F23,0989879301.mp3,13.0,F,F23Casillas-Yeli
1213,Casillas-Yeli,F23,0988892699.mp3,13.0,F,F23Casillas-Yeli
1214,Casillas-Yeli,F23,0896623455.mp3,13.0,F,F23Casillas-Yeli
1215,Casillas-Yeli,F23,0749357330.mp3,13.0,F,F23Casillas-Yeli
1216,Casillas-Yeli,F23,0484020550.mp3,13.0,F,F23Casillas-Yeli
1217,Casillas-Yeli,F23,0409769394.mp3,13.0,F,F23Casillas-Yeli
1218,Casillas-Yeli,F23,0902700327.mp3,13.0,F,F23Casillas-Yeli
1219,Casillas-Yeli,F23,0869467514.mp3,13.0,F,F23Casillas-Yeli
1220,Casillas-Yeli,F23,0812137010.mp3,13.0,F,F23Casillas-Yeli
1221,Casillas-Yeli,F23,0977260121.mp3,13.0,F,F23Casillas-Yeli
1222,Casillas-Yeli,F23,0302513143.mp3,13.0,F,F23Casillas-Yeli
1223,Casillas-Yeli,F23,0501199434.mp3,13.0,F,F23Casillas-Yeli
1224,Casillas-Yeli,F23,0276692236.mp3,13.0,F,F23Casillas-Yeli
1225,Casillas-Yeli,F28,0436762761.mp3,4.0,M,F28Casillas-Yeli
1226,Casillas-Yeli,F28,0355343756.mp3,4.0,M,F28Casillas-Yeli
1227,Casillas-Yeli,F28,0812949811.mp3,4.0,M,F28Casillas-Yeli
1228,Casillas-Yeli,F28,0343266917.mp3,4.0,M,F28Casillas-Yeli
1229,Casillas-Yeli,F28,0714532024.mp3,4.0,M,F28Casillas-Yeli
1230,Casillas-Yeli,F28,0653914378.mp3,4.0,M,F28Casillas-Yeli
1231,Casillas-Yeli,F28,0374313292.mp3,4.0,M,F28Casillas-Yeli
1232,Casillas-Yeli,F28,0585484302.mp3,4.0,M,F28Casillas-Yeli
1233,Casillas-Yeli,F28,0355276184.mp3,4.0,M,F28Casillas-Yeli
1234,Casillas-Yeli,F28,0758276654.mp3,4.0,M,F28Casillas-Yeli
1235,Casillas-Yeli,F28,0545106483.mp3,4.0,M,F28Casillas-Yeli
1236,Casillas-Yeli,F28,0674880799.mp3,4.0,M,F28Casillas-Yeli
1237,Casillas-Yeli,F28,0518382362.mp3,4.0,M,F28Casillas-Yeli
1238,Casillas-Yeli,F28,0603030784.mp3,4.0,M,F28Casillas-Yeli
1239,Casillas-Yeli,F28,0570890809.mp3,4.0,M,F28Casillas-Yeli
1240,Casillas-Yeli,F28,0792966385.mp3,4.0,M,F28Casillas-Yeli
1241,Casillas-Yeli,F28,0376435155.mp3,4.0,M,F28Casillas-Yeli
1242,Casillas-Yeli,F28,0860652782.mp3,4.0,M,F28Casillas-Yeli
1243,Casillas-Yeli,F28,0281727813.mp3,4.0,M,F28Casillas-Yeli
1244,Casillas-Yeli,F28,0629851859.mp3,4.0,M,F28Casillas-Yeli
1245,Casillas-Yeli,F28,0338266976.mp3,4.0,M,F28Casillas-Yeli
1246,Casillas-Yeli,F28,0375984057.mp3,4.0,M,F28Casillas-Yeli
1247,Casillas-Yeli,F28,0266308727.mp3,4.0,M,F28Casillas-Yeli
1248,Casillas-Yeli,F28,0903634370.mp3,4.0,M,F28Casillas-Yeli
1249,Casillas-Yeli,F28,0496571360.mp3,4.0,M,F28Casillas-Yeli
1250,Casillas-Yeli,F28,0810280528.mp3,4.0,M,F28Casillas-Yeli
1251,Casillas-Yeli,F28,0555377254.mp3,4.0,M,F28Casillas-Yeli
1252,Casillas-Yeli,F28,0813332687.mp3,4.0,M,F28Casillas-Yeli
1253,Casillas-Yeli,F28,0652435465.mp3,4.0,M,F28Casillas-Yeli
1254,Casillas-Yeli,F28,0398118770.mp3,4.0,M,F28Casillas-Yeli
1255,Casillas-Yeli,F28,0977385574.mp3,4.0,M,F28Casillas-Yeli
1256,Casillas-Yeli,F28,0135918295.mp3,4.0,M,F28Casillas-Yeli
1257,Casillas-Yeli,F28,0225216218.mp3,4.0,M,F28Casillas-Yeli
1258,Casillas-Yeli,F28,0398051567.mp3,4.0,M,F28Casillas-Yeli
1259,Casillas-Yeli,F28,0367994241.mp3,4.0,M,F28Casillas-Yeli
