idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
2254,14478.DB1,3021_1,43.14,20181220_134213_024882,5020.78,5022.54,Non-canonical syllables,2,Non-Canonical
2255,14992.DB1,3021_1,43.14,20181220_134213_024882,5049.1,5049.74,None,0,Mixed_Non-Canonical_Crying
2256,14369.DB1,3021_1,43.14,20181220_134213_024882,5050.85,5051.47,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2257,15546.DB1,3021_1,43.14,20181220_134213_024882,5055.32,5056.39,Non-canonical syllables,3,Non-Canonical
2258,13638.DB1,3021_1,43.14,20181220_134213_024882,5071.89,5072.49,Don't mark,2,Non-Canonical
2259,13740.DB1,3021_1,43.14,20181220_134213_024882,5080.1,5080.93,Non-canonical syllables,3,Non-Canonical
2260,15544.DB1,3021_1,43.14,20181220_134213_024882,5105.03,5105.7,Canonical syllables,3,Junk
2261,14406.DB1,3021_1,43.14,20181220_134213_024882,5123.97,5124.57,Don't mark,3,Junk
2262,15528.DB1,3021_1,43.14,20181220_134213_024882,5125.37,5125.97,Non-canonical syllables,2,Non-Canonical
2263,15269.DB1,3021_1,43.14,20181220_134213_024882,5125.97,5126.96,Don't mark,3,Junk
2264,14012.DB1,3021_1,43.14,20181220_134213_024882,5126.96,5128.57,Non-canonical syllables,3,Non-Canonical
2265,15568.DB1,3021_1,43.14,20181220_134213_024882,5130.48,5131.5,Don't mark,3,Junk
2266,14539.DB1,3021_1,43.14,20181220_134213_024882,5132.7,5133.52,Don't mark,3,Junk
2267,14885.DB1,3021_1,43.14,20181220_134213_024882,5133.52,5134.28,Non-canonical syllables,3,Non-Canonical
2268,13684.DB1,3021_1,43.14,20181220_134213_024882,5136.65,5137.83,Don't mark,2,Junk
2269,14656.DB1,3021_1,43.14,20181220_134213_024882,5138.63,5139.44,Don't mark,3,Non-Canonical
2270,15021.DB1,3021_1,43.14,20181220_134213_024882,5145.34,5146.01,Non-canonical syllables,3,Non-Canonical
2271,14173.DB1,3021_1,43.14,20181220_134213_024882,5151.84,5152.82,Non-canonical syllables,3,Non-Canonical
2272,15754.DB1,3021_1,43.14,20181220_134213_024882,5159.51,5160.27,Non-canonical syllables,3,Non-Canonical
2273,15376.DB1,3021_1,43.14,20181220_134213_024882,5161.27,5161.87,Non-canonical syllables,3,Non-Canonical
2274,15259.DB1,3021_1,43.14,20181220_134213_024882,5162.71,5164.19,Non-canonical syllables,3,Non-Canonical
2275,15364.DB1,3021_1,43.14,20181220_134213_024882,5165.56,5166.16,Non-canonical syllables,3,Non-Canonical
2276,15545.DB1,3021_1,43.14,20181220_134213_024882,5174.98,5175.92,Don't mark,3,Non-Canonical
2277,14521.DB1,3021_1,43.14,20181220_134213_024882,5175.92,5176.89,Non-canonical syllables,2,Non-Canonical
2278,13714.DB1,3021_1,43.14,20181220_134213_024882,5176.89,5177.89,Non-canonical syllables,3,Non-Canonical
2279,15741.DB1,3021_1,43.14,20181220_134213_024882,5177.89,5178.67,Don't mark,2,Junk
2280,15053.DB1,3021_1,43.14,20181220_134213_024882,7609.51,7610.21,Non-canonical syllables,3,Non-Canonical
2281,14581.DB1,3021_1,43.14,20181220_134213_024882,7630.53,7632.21,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2282,14623.DB1,3021_1,43.14,20181220_134213_024882,7659.44,7660.37,Non-canonical syllables,3,Non-Canonical
2283,15760.DB1,3021_1,43.14,20181220_134213_024882,7670.56,7671.16,Non-canonical syllables,3,Non-Canonical
2284,15115.DB1,3021_1,43.14,20181220_134213_024882,7818.43,7819.41,Canonical syllables,2,Non-Canonical
2285,14138.DB1,3021_1,43.14,20181220_134213_024882,7821.24,7822.25,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2286,13928.DB1,3021_1,43.14,20181220_134213_024882,7827.53,7828.13,Non-canonical syllables,2,Non-Canonical
2287,14987.DB1,3021_1,43.14,20181220_134213_024882,7836.67,7837.32,Non-canonical syllables,3,Non-Canonical
2288,15454.DB1,3021_1,43.14,20181220_134213_024882,7843.33,7843.93,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2289,14812.DB1,3021_1,43.14,20181220_134213_024882,7847.87,7848.5,Don't mark,3,Junk
2290,14849.DB1,3021_1,43.14,20181220_134213_024882,9167.51,9168.17,Non-canonical syllables,3,Non-Canonical
2291,14562.DB1,3021_1,43.14,20181220_134213_024882,9168.17,9169.17,Don't mark,2,Non-Canonical
2292,15224.DB1,3021_1,43.14,20181220_134213_024882,9169.17,9169.98,Don't mark,3,Junk
2293,14711.DB1,3021_1,43.14,20181220_134213_024882,9176.72,9177.32,Non-canonical syllables,2,Non-Canonical
2294,15510.DB1,3021_1,43.14,20181220_134213_024882,9178.59,9179.24,Non-canonical syllables,2,Laughing
2295,13507.DB1,3021_1,43.14,20181220_134213_024882,9181.49,9182.25,Non-canonical syllables,3,Non-Canonical
2296,14662.DB1,3021_1,43.14,20181220_134213_024882,9187.14,9188.89,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2297,14761.DB1,3021_1,43.14,20181220_134213_024882,9191.75,9192.65,Non-canonical syllables,3,Non-Canonical
2298,14047.DB1,3021_1,43.14,20181220_134213_024882,9193.73,9195.05,Non-canonical syllables,3,Non-Canonical
2299,14747.DB1,3021_1,43.14,20181220_134213_024882,9212.83,9213.43,Non-canonical syllables,3,Non-Canonical
2300,14110.DB1,3021_1,43.14,20181220_134213_024882,9268.48,9269.08,Non-canonical syllables,3,Non-Canonical
2301,15562.DB1,3021_1,43.14,20181220_134213_024882,9278.58,9279.86,Non-canonical syllables,3,Non-Canonical
2302,15252.DB1,3021_1,43.14,20181220_134213_024882,9337.78,9338.78,Non-canonical syllables,3,Non-Canonical
2303,15096.DB1,3021_1,43.14,20181220_134213_024882,9339.58,9340.32,Non-canonical syllables,3,Non-Canonical
2304,14205.DB1,3021_1,43.14,20181220_134213_024882,9354.51,9355.11,Canonical syllables,2,Non-Canonical
2305,14249.DB1,3021_1,43.14,20181220_134213_024882,9361.35,9361.99,Non-canonical syllables,3,Laughing
2306,14036.DB1,3021_1,43.14,20181220_134213_024882,9362.97,9363.74,Non-canonical syllables,2,Laughing
2307,14544.DB1,3021_1,43.14,20181220_134213_024882,9365.54,9366.19,Non-canonical syllables,2,Mixed_Laughing_Crying
2308,13713.DB1,3021_1,43.14,20181220_134213_024882,9366.19,9367.32,Don't mark,3,Mixed_Non-Canonical_Crying
2309,15311.DB1,3021_1,43.14,20181220_134213_024882,9367.32,9368.08,Non-canonical syllables,2,Non-Canonical
2310,15219.DB1,3021_1,43.14,20181220_134213_024882,9371.35,9371.96,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2311,15010.DB1,3021_1,43.14,20181220_134213_024882,9378.02,9378.89,Don't mark,2,Mixed_Non-Canonical_Crying
2312,14569.DB1,3021_1,43.14,20181220_134213_024882,9379.94,9380.55,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2313,13751.DB1,3021_1,43.14,20181220_134213_024882,9386.67,9387.27,Non-canonical syllables,3,Non-Canonical
2314,13792.DB1,3021_1,43.14,20181220_134213_024882,12183.41,12184.01,Non-canonical syllables,3,Non-Canonical
2315,14288.DB1,3021_1,43.14,20181220_134213_024882,12297.73,12298.51,Non-canonical syllables,3,Non-Canonical
2316,15185.DB1,3021_1,43.14,20181220_134213_024882,12712.52,12713.81,Non-canonical syllables,3,Non-Canonical
2317,14320.DB1,3021_1,43.14,20181220_134213_024882,12727.54,12728.65,Canonical syllables,3,Non-Canonical
2318,15447.DB1,3021_1,43.14,20181220_134213_024882,12735.94,12736.6,Non-canonical syllables,3,Non-Canonical
2319,13515.DB1,3021_1,43.14,20181220_134213_024882,12748.79,12749.39,Non-canonical syllables,3,Non-Canonical
2320,14685.DB1,3021_1,43.14,20181220_134213_024882,12756.79,12757.41,Non-canonical syllables,3,Non-Canonical
2321,15270.DB1,3021_1,43.14,20181220_134213_024882,12811.36,12812.15,Don't mark,3,Canonical
2322,14611.DB1,3021_1,43.14,20181220_134213_024882,12813.96,12814.8,Non-canonical syllables,2,Non-Canonical
2323,13860.DB1,3021_1,43.14,20181220_134213_024882,12830.78,12832.18,Canonical syllables,3,Canonical
2324,14861.DB1,3021_1,43.14,20181220_134213_024882,12847.76,12848.44,Canonical syllables,2,Non-Canonical
2325,14727.DB1,3021_1,43.14,20181220_134213_024882,12858.18,12859.9,Non-canonical syllables,2,Non-Canonical
2326,15383.DB1,3021_1,43.14,20181220_134213_024882,12883.88,12885.02,Don't mark,2,Canonical
2327,13746.DB1,3021_1,43.14,20181220_134213_024882,12891.92,12893.12,Non-canonical syllables,3,Non-Canonical
2328,15635.DB1,3021_1,43.14,20181220_134213_024882,12894.34,12894.96,Non-canonical syllables,3,Non-Canonical
2329,14752.DB1,3021_1,43.14,20181220_134213_024882,12897.1,12897.97,Don't mark,2,Laughing
2330,15047.DB1,3021_1,43.14,20181220_134213_024882,12897.97,12898.98,Don't mark,3,Mixed_Non-Canonical_Laughing
2331,13885.DB1,3021_1,43.14,20181220_134213_024882,12901.14,12901.89,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2332,13890.DB1,3021_1,43.14,20181220_134213_024882,12904.99,12908.7,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2333,13548.DB1,3021_1,43.14,20181220_134213_024882,12911.88,12912.51,Non-canonical syllables,3,Laughing
2334,15218.DB1,3021_1,43.14,20181220_134213_024882,12912.51,12913.71,Canonical syllables,2,Mixed_Non-Canonical_Laughing
2335,14118.DB1,3021_1,43.14,20181220_134213_024882,12913.71,12914.36,Non-canonical syllables,3,Non-Canonical
2336,15091.DB1,3021_1,43.14,20181220_134213_024882,12922.77,12923.37,Non-canonical syllables,3,Laughing
2337,15284.DB1,3021_1,43.14,20181220_134213_024882,12926.25,12927.25,Don't mark,3,Junk
2338,14802.DB1,3021_1,43.14,20181220_134213_024882,12927.25,12927.88,Non-canonical syllables,2,Non-Canonical
2339,14515.DB1,3021_1,43.14,20181220_134213_024882,12938.86,12939.46,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2340,15069.DB1,3021_1,43.14,20181220_134213_024882,12940.28,12941.06,Non-canonical syllables,3,Non-Canonical
2341,15718.DB1,3021_1,43.14,20181220_134213_024882,12950.38,12951.43,Non-canonical syllables,3,Non-Canonical
2342,14020.DB1,3021_1,43.14,20181220_134213_024882,12952.75,12953.6,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2343,14606.DB1,3021_1,43.14,20181220_134213_024882,12954.4,12955.04,Non-canonical syllables,3,Non-Canonical
2344,14599.DB1,3021_1,43.14,20181220_134213_024882,12960.69,12961.69,Non-canonical syllables,3,Non-Canonical
2345,14874.DB1,3021_1,43.14,20181220_134213_024882,12962.69,12963.42,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2346,14366.DB1,3021_1,43.14,20181220_134213_024882,12964.68,12965.56,Non-canonical syllables,3,Non-Canonical
2347,14187.DB1,3021_1,43.14,20181220_134213_024882,12966.86,12967.46,Canonical syllables,2,Non-Canonical
2348,13738.DB1,3021_1,43.14,20181220_134213_024882,12968.26,12968.86,Non-canonical syllables,2,Non-Canonical
2349,13998.DB1,3021_1,43.14,20181220_134213_024882,13004.65,13005.5,Non-canonical syllables,3,Non-Canonical
2350,15146.DB1,3021_1,43.14,20181220_134213_024882,13101.97,13102.57,Non-canonical syllables,2,Non-Canonical
2351,13873.DB1,3021_1,43.14,20181220_134213_024882,13115.38,13116.4,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2352,14811.DB1,3021_1,43.14,20181220_134213_024882,13118.6,13119.52,Non-canonical syllables,3,Non-Canonical
2353,15416.DB1,3021_1,43.14,20181220_134213_024882,13123.58,13124.37,Non-canonical syllables,3,Non-Canonical
2354,15709.DB1,3021_1,43.14,20181220_134213_024882,13132.78,13133.63,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2355,14007.DB1,3021_1,43.14,20181220_134213_024882,13137.74,13140.57,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2356,14069.DB1,3021_1,43.14,20181220_134213_024882,13150.94,13153.06,Non-canonical syllables,2,Canonical
2357,13667.DB1,3021_1,43.14,20181220_134213_024882,13154.3,13154.93,Don't mark,3,Junk
2358,15293.DB1,3021_1,43.14,20181220_134213_024882,13158.98,13159.72,Non-canonical syllables,3,Non-Canonical
2359,14167.DB1,3021_1,43.14,20181220_134213_024882,13162.39,13163.93,Non-canonical syllables,3,Non-Canonical
2360,15120.DB1,3021_1,43.14,20181220_134213_024882,13166.26,13166.86,Non-canonical syllables,3,Non-Canonical
2361,14609.DB1,3021_1,43.14,20181220_134213_024882,13169.25,13169.86,Non-canonical syllables,3,Non-Canonical
2362,14904.DB1,3021_1,43.14,20181220_134213_024882,13173.99,13174.59,Canonical syllables,2,Mixed_Non-Canonical_Laughing
2363,15673.DB1,3021_1,43.14,20181220_134213_024882,13178.54,13179.55,Non-canonical syllables,3,Non-Canonical
2364,15674.DB1,3021_1,43.14,20181220_134213_024882,13181.38,13183.06,Non-canonical syllables,3,Non-Canonical
2365,14600.DB1,3021_1,43.14,20181220_134213_024882,13187.95,13190.41,Non-canonical syllables,3,Non-Canonical
2366,13930.DB1,3021_1,43.14,20181220_134213_024882,13196.6,13197.34,Non-canonical syllables,3,Non-Canonical
2367,14233.DB1,3021_1,43.14,20181220_134213_024882,13198.14,13198.84,Non-canonical syllables,3,Non-Canonical
2368,14376.DB1,3021_1,43.14,20181220_134213_024882,13200.33,13201.05,Non-canonical syllables,3,Non-Canonical
2369,14829.DB1,3021_1,43.14,20181220_134213_024882,13203.73,13204.36,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2370,14124.DB1,3021_1,43.14,20181220_134213_024882,13205.4,13206.09,Non-canonical syllables,2,Laughing
2371,15701.DB1,3021_1,43.14,20181220_134213_024882,13207.75,13208.48,Non-canonical syllables,3,Crying
2372,15365.DB1,3021_1,43.14,20181220_134213_024882,13211.35,13212.55,None,0,Mixed_Crying_Laughing
2373,15681.DB1,3021_1,43.14,20181220_134213_024882,13215.18,13215.95,Non-canonical syllables,3,Non-Canonical
2374,14189.DB1,3021_1,43.14,20181220_134213_024882,13216.94,13218.21,Non-canonical syllables,2,Laughing
2375,13502.DB1,3021_1,43.14,20181220_134213_024882,13219.27,13219.87,Canonical syllables,2,Laughing
2376,13586.DB1,3021_1,43.14,20181220_134213_024882,13223.61,13224.21,Non-canonical syllables,2,Junk
2377,14348.DB1,3021_1,43.14,20181220_134213_024882,13227.21,13228.69,Non-canonical syllables,3,Non-Canonical
2378,13894.DB1,3021_1,43.14,20181220_134213_024882,13234.68,13235.28,Non-canonical syllables,3,Laughing
2379,14730.DB1,3021_1,43.14,20181220_134213_024882,13240.67,13241.41,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2380,15171.DB1,3021_1,43.14,20181220_134213_024882,13242.26,13243.26,Non-canonical syllables,3,Non-Canonical
2381,13743.DB1,3021_1,43.14,20181220_134213_024882,13254.93,13256.19,Non-canonical syllables,3,Non-Canonical
2382,13729.DB1,3021_1,43.14,20181220_134213_024882,13263.88,13265.93,Non-canonical syllables,3,Non-Canonical
2383,13807.DB1,3021_1,43.14,20181220_134213_024882,13267.09,13267.91,Non-canonical syllables,2,Mixed_Crying_Laughing
2384,14762.DB1,3021_1,43.14,20181220_134213_024882,13268.75,13269.35,Non-canonical syllables,3,Non-Canonical
2385,14918.DB1,3021_1,43.14,20181220_134213_024882,13270.24,13272.78,None,0,Canonical
2386,14805.DB1,3021_1,43.14,20181220_134213_024882,13273.73,13274.34,Canonical syllables,2,Laughing
2387,13982.DB1,3021_1,43.14,20181220_134213_024882,13276.32,13277.32,Non-canonical syllables,2,Mixed_Laughing_Crying
2388,15061.DB1,3021_1,43.14,20181220_134213_024882,13278.12,13278.8,Non-canonical syllables,3,Laughing
2389,14359.DB1,3021_1,43.14,20181220_134213_024882,13282.44,13283.04,Non-canonical syllables,3,Non-Canonical
2390,15580.DB1,3021_1,43.14,20181220_134213_024882,13283.84,13284.44,Non-canonical syllables,3,Non-Canonical
2391,15481.DB1,3021_1,43.14,20181220_134213_024882,13285.24,13285.87,Non-canonical syllables,3,Non-Canonical
2392,15721.DB1,3021_1,43.14,20181220_134213_024882,35658.65,35659.32,Non-canonical syllables,3,Junk
2393,13610.DB1,3021_1,43.14,20181220_134213_024882,35812.35,35813.02,Don't mark,2,Junk
2394,14203.DB1,3021_1,43.14,20181220_134213_024882,35853.42,35854.06,Non-canonical syllables,3,Non-Canonical
2395,14788.DB1,3021_1,43.14,20181220_134213_024882,35867.84,35868.44,Non-canonical syllables,2,Junk
2396,15132.DB1,3021_1,43.14,20181220_134213_024882,35874.98,35875.59,Non-canonical syllables,2,Non-Canonical
2397,14787.DB1,3021_1,43.14,20181220_134213_024882,35886.82,35887.6,Non-canonical syllables,2,Non-Canonical
2398,13770.DB1,3021_1,43.14,20181220_134213_024882,35893.6,35894.35,Don't mark,3,Canonical
2399,14528.DB1,3021_1,43.14,20181220_134213_024882,35895.43,35896.03,Don't mark,3,Non-Canonical
2400,15028.DB1,3021_1,43.14,20181220_134213_024882,35903.71,35904.71,Non-canonical syllables,3,Non-Canonical
2401,14973.DB1,3021_1,43.14,20181220_134213_024882,35908.0,35908.74,Non-canonical syllables,3,Non-Canonical
2402,15000.DB1,3021_1,43.14,20181220_134213_024882,35916.62,35917.22,Non-canonical syllables,3,Non-Canonical
2403,15178.DB1,3021_1,43.14,20181220_134213_024882,35918.14,35918.77,Non-canonical syllables,3,Non-Canonical
2404,14050.DB1,3021_1,43.14,20181220_134213_024882,35943.01,35943.62,Non-canonical syllables,3,Non-Canonical
2405,15175.DB1,3021_1,43.14,20181220_134213_024882,35948.05,35948.71,Non-canonical syllables,2,Non-Canonical
2406,13550.DB1,3021_1,43.14,20181220_134213_024882,35951.17,35951.79,Non-canonical syllables,3,Non-Canonical
2407,14269.DB1,3021_1,43.14,20181220_134213_024882,35951.79,35952.79,Non-canonical syllables,3,Non-Canonical
2408,14945.DB1,3021_1,43.14,20181220_134213_024882,35952.79,35953.47,Non-canonical syllables,3,Non-Canonical
2409,14519.DB1,3021_1,43.14,20181220_134213_024882,35959.59,35960.67,Non-canonical syllables,2,Non-Canonical
2410,13487.DB1,3021_1,43.14,20181220_134213_024882,35962.36,35963.46,Non-canonical syllables,3,Non-Canonical
2411,13645.DB1,3021_1,43.14,20181220_134213_024882,35965.07,35966.04,Non-canonical syllables,3,Non-Canonical
2412,13999.DB1,3021_1,43.14,20181220_134213_024882,35967.64,35968.24,Non-canonical syllables,3,Non-Canonical
2413,14127.DB1,3021_1,43.14,20181220_134213_024882,35969.15,35970.29,Non-canonical syllables,3,Non-Canonical
2414,15624.DB1,3021_1,43.14,20181220_134213_024882,35974.44,35975.06,Non-canonical syllables,3,Non-Canonical
2415,15736.DB1,3021_1,43.14,20181220_134213_024882,35983.55,35984.18,Canonical syllables,2,Laughing
2416,13660.DB1,3021_1,43.14,20181220_134213_024882,35989.61,35990.25,Non-canonical syllables,3,Non-Canonical
2417,13486.DB1,3021_1,43.14,20181220_134213_024882,35991.86,35992.89,Non-canonical syllables,3,Non-Canonical
2418,14414.DB1,3021_1,43.14,20181220_134213_024882,36000.05,36001.48,Non-canonical syllables,2,Non-Canonical
2419,14317.DB1,3021_1,43.14,20181220_134213_024882,36002.72,36003.61,Non-canonical syllables,3,Non-Canonical
2420,14270.DB1,3021_1,43.14,20181220_134213_024882,36004.45,36005.45,Non-canonical syllables,2,Non-Canonical
2421,13803.DB1,3021_1,43.14,20181220_134213_024882,36006.25,36007.25,Non-canonical syllables,3,Non-Canonical
2422,15550.DB1,3021_1,43.14,20181220_134213_024882,36008.12,36009.12,Non-canonical syllables,2,Non-Canonical
2423,15464.DB1,3021_1,43.14,20181220_134213_024882,36013.44,36014.04,Non-canonical syllables,3,Non-Canonical
2424,15014.DB1,3021_1,43.14,20181220_134213_024882,36016.32,36017.16,Non-canonical syllables,3,Non-Canonical
2425,14032.DB1,3021_1,43.14,20181220_134213_024882,36018.05,36018.65,Non-canonical syllables,2,Non-Canonical
2426,15549.DB1,3021_1,43.14,20181220_134213_024882,36021.55,36022.8,Non-canonical syllables,2,Canonical
2427,14372.DB1,3021_1,43.14,20181220_134213_024882,36024.69,36025.72,Non-canonical syllables,3,Non-Canonical
2428,15470.DB1,3021_1,43.14,20181220_134213_024882,36025.72,36027.02,Don't mark,2,Non-Canonical
2429,15033.DB1,3021_1,43.14,20181220_134213_024882,36028.53,36029.59,Non-canonical syllables,2,Non-Canonical
2430,14742.DB1,3021_1,43.14,20181220_134213_024882,36029.59,36030.22,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2431,15340.DB1,3021_1,43.14,20181220_134213_024882,36030.22,36031.02,Non-canonical syllables,3,Non-Canonical
2432,15025.DB1,3021_1,43.14,20181220_134213_024882,36031.02,36031.71,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2433,15761.DB1,3021_1,43.14,20181220_134213_024882,36032.6,36035.53,Non-canonical syllables,3,Non-Canonical
2434,14506.DB1,3021_1,43.14,20181220_134213_024882,36044.44,36045.4,Canonical syllables,2,Canonical
2435,13887.DB1,3021_1,43.14,20181220_134213_024882,36046.69,36048.3,Non-canonical syllables,2,Non-Canonical
2436,14693.DB1,3021_1,43.14,20181220_134213_024882,36051.15,36051.76,Non-canonical syllables,3,Non-Canonical
2437,13580.DB1,3021_1,43.14,20181220_134213_024882,36052.76,36053.81,Canonical syllables,3,Non-Canonical
2438,13553.DB1,3021_1,43.14,20181220_134213_024882,36055.27,36057.65,Non-canonical syllables,3,Non-Canonical
2439,13688.DB1,3021_1,43.14,20181220_134213_024882,36058.45,36059.48,Non-canonical syllables,3,Non-Canonical
2440,14149.DB1,3021_1,43.14,20181220_134213_024882,36060.32,36060.92,Non-canonical syllables,3,Non-Canonical
2441,14111.DB1,3021_1,43.14,20181220_134213_024882,36060.92,36061.96,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2442,14252.DB1,3021_1,43.14,20181220_134213_024882,36064.23,36065.23,Non-canonical syllables,2,Non-Canonical
2443,15465.DB1,3021_1,43.14,20181220_134213_024882,36066.16,36067.29,Non-canonical syllables,3,Non-Canonical
2444,14518.DB1,3021_1,43.14,20181220_134213_024882,36067.29,36068.41,Non-canonical syllables,2,Mixed_Non-Canonical_Laughing
2445,14525.DB1,3021_1,43.14,20181220_134213_024882,36069.21,36069.81,Non-canonical syllables,3,Non-Canonical
2446,14114.DB1,3021_1,43.14,20181220_134213_024882,36070.61,36071.61,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2447,15151.DB1,3021_1,43.14,20181220_134213_024882,36073.01,36073.91,Non-canonical syllables,3,Non-Canonical
2448,14919.DB1,3021_1,43.14,20181220_134213_024882,36074.71,36075.31,Non-canonical syllables,3,Canonical
2449,15355.DB1,3021_1,43.14,20181220_134213_024882,36078.3,36080.28,Canonical syllables,2,Non-Canonical
2450,15431.DB1,3021_1,43.14,20181220_134213_024882,36081.13,36081.88,Non-canonical syllables,3,Non-Canonical
2451,14951.DB1,3021_1,43.14,20181220_134213_024882,36082.68,36084.37,Non-canonical syllables,3,Mixed_Non-Canonical_Laughing
2452,13653.DB1,3021_1,43.14,20181220_134213_024882,36085.28,36085.97,Non-canonical syllables,3,Non-Canonical
2453,14542.DB1,3021_1,43.14,20181220_134213_024882,36087.18,36087.97,Non-canonical syllables,3,Non-Canonical
2454,14332.DB1,3021_1,43.14,20181220_134213_024882,36091.28,36092.23,Non-canonical syllables,2,Non-Canonical
2455,14181.DB1,3021_1,43.14,20181220_134213_024882,36094.47,36095.47,Non-canonical syllables,3,Non-Canonical
2456,15669.DB1,3021_1,43.14,20181220_134213_024882,36095.47,36097.25,Non-canonical syllables,3,Non-Canonical
2457,15294.DB1,3021_1,43.14,20181220_134213_024882,36099.75,36100.35,Canonical syllables,3,Non-Canonical
2458,15604.DB1,3021_1,43.14,20181220_134213_024882,36101.77,36102.38,Non-canonical syllables,2,Non-Canonical
2459,13767.DB1,3021_1,43.14,20181220_134213_024882,36105.75,36106.38,Non-canonical syllables,3,Non-Canonical
2460,13741.DB1,3021_1,43.14,20181220_134213_024882,36114.1,36116.42,Canonical syllables,2,Non-Canonical
2461,13835.DB1,3021_1,43.14,20181220_134213_024882,36117.23,36118.28,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2462,14226.DB1,3021_1,43.14,20181220_134213_024882,36123.08,36124.09,Non-canonical syllables,3,Non-Canonical
2463,14886.DB1,3021_1,43.14,20181220_134213_024882,36126.29,36127.24,Non-canonical syllables,3,Non-Canonical
2464,15712.DB1,3021_1,43.14,20181220_134213_024882,36129.86,36131.11,Canonical syllables,2,Non-Canonical
2465,13727.DB1,3021_1,43.14,20181220_134213_024882,36131.93,36132.88,Non-canonical syllables,3,Non-Canonical
2466,14046.DB1,3021_1,43.14,20181220_134213_024882,36138.81,36139.76,Non-canonical syllables,3,Non-Canonical
2467,14422.DB1,3021_1,43.14,20181220_134213_024882,36141.75,36143.54,Non-canonical syllables,3,Mixed_Non-Canonical_Crying
2468,14648.DB1,3021_1,43.14,20181220_134213_024882,36146.93,36147.94,Non-canonical syllables,3,Non-Canonical
2469,15685.DB1,3021_1,43.14,20181220_134213_024882,36147.94,36148.65,Non-canonical syllables,3,Non-Canonical
2470,14117.DB1,3021_1,43.14,20181220_134213_024882,36150.71,36151.95,Non-canonical syllables,3,Canonical
2471,15433.DB1,3021_1,43.14,20181220_134213_024882,36153.07,36154.21,Non-canonical syllables,2,Non-Canonical
2472,14398.DB1,3021_1,43.14,20181220_134213_024882,36155.01,36155.87,Non-canonical syllables,3,Non-Canonical
2473,13690.DB1,3021_1,43.14,20181220_134213_024882,36155.87,36156.82,Non-canonical syllables,3,Non-Canonical
2474,15113.DB1,3021_1,43.14,20181220_134213_024882,36158.31,36159.86,Non-canonical syllables,2,Mixed_Non-Canonical_Crying
2475,14278.DB1,3021_1,43.14,20181220_134213_024882,36160.81,36161.42,Non-canonical syllables,2,Laughing
2476,13613.DB1,3021_1,43.14,20181220_134213_024882,36163.15,36163.97,Non-canonical syllables,2,Laughing
2477,13786.DB1,3021_1,43.14,20181220_134213_024882,36163.97,36165.0,Canonical syllables,2,Mixed_Canonical_Laughing
2478,15569.DB1,3021_1,43.14,20181220_134213_024882,36165.0,36169.49,Canonical syllables,2,Mixed_Non-Canonical_Laughing
2479,13960.DB1,3021_1,43.14,20181220_134213_024882,36169.49,36170.29,Non-canonical syllables,2,Laughing
2480,13977.DB1,3021_1,43.14,20181220_134213_024882,36170.29,36172.79,Laughing,2,Mixed_Non-Canonical_Laughing
2481,14431.DB1,3021_1,43.14,20181220_134213_024882,36173.6,36174.41,Don't mark,3,Canonical
2482,14354.DB1,3021_1,43.14,20181220_134213_024882,36174.41,36176.55,Don't mark,3,Non-Canonical
2483,15578.DB1,3021_1,43.14,20181220_134213_024882,36177.35,36177.95,None,0,Non-Canonical
2484,14916.DB1,3021_1,43.14,20181220_134213_024882,36180.8,36181.73,Non-canonical syllables,3,Non-Canonical
2485,13850.DB1,3021_1,43.14,20181220_134213_024882,36182.77,36184.13,Non-canonical syllables,3,Non-Canonical
2486,15177.DB1,3021_1,43.14,20181220_134213_024882,36190.45,36191.31,Canonical syllables,2,Non-Canonical
2487,13784.DB1,3021_1,43.14,20181220_134213_024882,36193.91,36194.91,Non-canonical syllables,2,Non-Canonical
2488,15629.DB1,3021_1,43.14,20181220_134213_024882,36195.71,36196.45,Non-canonical syllables,3,Non-Canonical
